Tau,SF,+-
3993.92,2.15807e-21,2.36631e-22
3996.89,2.13683e-21,2.12901e-22
3999.85,1.85296e-21,1.75437e-22
4002.82,1.85016e-21,1.88207e-22
4005.78,1.93293e-21,2.2275e-22
4008.75,1.81852e-21,1.71283e-22
4011.71,1.62073e-21,1.48644e-22
4014.68,1.47279e-21,1.6862e-22
4017.64,1.40847e-21,1.62003e-22
4020.61,1.50473e-21,1.66158e-22
4023.57,1.41298e-21,1.26408e-22
4026.54,1.55866e-21,1.64221e-22
4029.5,1.33258e-21,1.29061e-22
4032.47,1.26183e-21,1.22547e-22
4035.43,1.02062e-21,1.32769e-22
4038.4,9.85143e-22,1.13613e-22
4041.36,9.82264e-22,1.01777e-22
4044.33,1.05481e-21,1.06481e-22
4047.29,1.20863e-21,1.26051e-22
4050.26,1.2759e-21,1.41652e-22
4053.22,1.21776e-21,1.10062e-22
4056.19,1.31933e-21,1.20945e-22
4059.15,1.43122e-21,1.50475e-22
4062.12,1.36458e-21,1.50827e-22
4065.08,1.3975e-21,1.53387e-22
4068.05,1.25888e-21,1.4409e-22
4071.01,1.30273e-21,1.51349e-22
4073.98,1.25017e-21,1.45505e-22
4076.95,1.26553e-21,1.52734e-22
4079.91,1.3289e-21,1.46537e-22
4082.88,1.49539e-21,1.9228e-22
4085.84,1.53511e-21,1.63189e-22
4088.81,1.30195e-21,1.60109e-22
4091.77,1.18543e-21,1.40155e-22
4094.74,1.10674e-21,1.27996e-22
4097.7,1.18134e-21,1.37622e-22
4100.67,1.14665e-21,1.3108e-22
4103.63,1.28114e-21,1.50036e-22
4106.6,1.26698e-21,1.69904e-22
4109.56,1.07165e-21,1.24757e-22
4112.53,1.16644e-21,1.50267e-22
4115.49,1.13631e-21,1.41148e-22
4118.46,1.28268e-21,1.65905e-22
4121.42,1.43131e-21,1.86646e-22
4124.39,1.69797e-21,1.89478e-22
4127.35,1.83164e-21,1.79077e-22
4130.32,1.95111e-21,1.99169e-22
4133.28,2.12352e-21,2.2613e-22
4136.25,2.03452e-21,2.02248e-22
4139.21,2.33686e-21,2.34146e-22
4142.18,2.44613e-21,2.14657e-22
4145.14,2.69942e-21,2.39526e-22
4148.11,3.05941e-21,2.64356e-22
4151.07,3.34512e-21,2.76573e-22
4154.04,3.50166e-21,2.70963e-22
4157,3.36471e-21,2.58625e-22
4159.97,3.31671e-21,2.80881e-22
4162.93,2.94674e-21,2.24589e-22
4165.9,2.97475e-21,2.30972e-22
4168.86,3.13778e-21,2.54714e-22
4171.83,2.91349e-21,2.3724e-22
4174.79,2.94762e-21,2.31046e-22
4177.76,2.68978e-21,2.14252e-22
4180.72,2.51005e-21,2.08054e-22
4183.69,2.71552e-21,2.36821e-22
4186.65,2.81405e-21,2.46545e-22
4189.62,2.6252e-21,2.32325e-22
4192.58,2.76531e-21,2.33484e-22
4195.55,3.06647e-21,2.61983e-22
4198.51,2.81981e-21,2.2704e-22
4201.48,2.79197e-21,2.35592e-22
4204.44,2.66478e-21,2.30188e-22
4207.41,2.70777e-21,2.37601e-22
4210.37,2.7405e-21,2.12689e-22
4213.34,2.77361e-21,2.32053e-22
4216.3,2.78789e-21,2.33873e-22
4219.27,2.61869e-21,2.46292e-22
4222.23,2.87956e-21,2.51248e-22
4225.2,2.94194e-21,2.48492e-22
4228.16,2.99812e-21,2.6733e-22
4231.13,2.86468e-21,2.49884e-22
4234.09,2.83725e-21,2.45722e-22
4237.06,2.69341e-21,2.24813e-22
4240.02,2.62029e-21,2.56838e-22
4242.99,3.10073e-21,3.1285e-22
4245.95,2.79957e-21,2.52131e-22
4248.92,3.12675e-21,3.7928e-22
4251.88,2.98903e-21,3.41716e-22
4254.85,2.60125e-21,2.76891e-22
4257.81,2.29192e-21,2.68797e-22
4260.78,2.25284e-21,2.60957e-22
4263.74,2.41972e-21,3.04328e-22
4266.71,2.61627e-21,3.42779e-22
4269.67,2.12515e-21,2.94996e-22
4272.64,2.55912e-21,3.72532e-22
4275.6,2.20825e-21,3.52926e-22
4278.57,2.18321e-21,3.45116e-22
4281.53,2.28983e-21,3.10209e-22
4284.5,2.08053e-21,2.55118e-22
4287.46,1.91856e-21,2.45396e-22
4290.43,1.71821e-21,2.19656e-22
4293.39,1.66721e-21,1.80455e-22
4296.36,1.54972e-21,1.86858e-22
4299.32,1.2452e-21,1.53308e-22
4302.29,1.13076e-21,1.40512e-22
4305.25,9.64101e-22,1.31255e-22
4308.22,9.2258e-22,9.43101e-23
4311.18,1.20565e-21,1.14094e-22
4314.15,1.29763e-21,1.05807e-22
4317.11,1.42079e-21,1.08272e-22
4320.08,1.2152e-21,8.87488e-23
4323.04,1.33187e-21,9.30624e-23
4326.01,1.21568e-21,8.32116e-23
4328.97,1.07526e-21,7.78557e-23
4331.94,1.03156e-21,7.97882e-23
4334.9,1.11035e-21,6.91422e-23
4337.87,1.20542e-21,7.97776e-23
4340.83,1.30899e-21,7.43341e-23
4343.8,1.43432e-21,7.43182e-23
