Tau,SF,+-
1998.07,4.50575e-23,3.60961e-24
2001,4.55835e-23,3.80543e-24
2003.93,4.40536e-23,3.89602e-24
2006.86,4.67664e-23,4.5656e-24
2009.79,4.53713e-23,4.1546e-24
2012.71,4.73395e-23,4.2408e-24
2015.64,4.68357e-23,4.46919e-24
2018.57,5.04263e-23,4.75609e-24
2021.5,4.69599e-23,4.2704e-24
2024.43,5.05636e-23,4.68475e-24
2027.36,5.29785e-23,5.45472e-24
2030.29,4.85606e-23,4.88716e-24
2033.22,4.82231e-23,4.54822e-24
2036.15,4.8706e-23,4.72708e-24
2039.08,4.7536e-23,5.0142e-24
2042.01,4.82451e-23,5.29819e-24
2044.94,4.44153e-23,4.77261e-24
2047.87,4.66249e-23,5.01234e-24
2050.8,4.49229e-23,4.56341e-24
2053.73,4.31602e-23,4.36249e-24
2056.66,4.24809e-23,4.04372e-24
2059.59,4.71731e-23,4.953e-24
2062.52,4.42491e-23,4.59102e-24
2065.45,4.32686e-23,4.39655e-24
2068.38,4.48288e-23,4.91981e-24
2071.31,4.77845e-23,4.77953e-24
2074.24,4.46918e-23,4.84565e-24
2077.17,4.43229e-23,4.7249e-24
2080.1,5.13158e-23,5.57609e-24
2083.03,4.64034e-23,5.25713e-24
2085.96,4.63553e-23,5.35721e-24
2088.89,4.83958e-23,5.5145e-24
2091.82,4.86341e-23,5.5024e-24
2094.75,4.49413e-23,5.15699e-24
2097.68,4.50862e-23,5.14017e-24
2100.61,4.03161e-23,4.42918e-24
2103.54,4.47604e-23,4.79652e-24
2106.47,4.03444e-23,4.33957e-24
2109.4,3.8217e-23,4.33515e-24
2112.33,3.71676e-23,4.02479e-24
2115.25,4.29408e-23,4.7984e-24
2118.18,3.82158e-23,4.20072e-24
2121.11,3.77108e-23,4.23137e-24
2124.04,3.72714e-23,3.95431e-24
2126.97,3.90313e-23,4.43226e-24
2129.9,3.54546e-23,4.14504e-24
2132.83,3.34568e-23,3.7152e-24
2135.76,3.38345e-23,3.57033e-24
2138.69,3.71452e-23,4.09835e-24
2141.62,3.51277e-23,4.15385e-24
2144.55,3.55563e-23,3.79723e-24
2147.48,3.36432e-23,3.09342e-24
2150.41,3.64041e-23,3.50794e-24
2153.34,3.3372e-23,3.31337e-24
2156.27,3.26978e-23,3.16147e-24
2159.2,3.32915e-23,3.05949e-24
2162.13,3.38738e-23,3.12856e-24
2165.06,3.21023e-23,2.86768e-24
2167.99,3.28399e-23,2.8281e-24
2170.92,3.39183e-23,2.91104e-24
2173.85,3.22527e-23,2.91871e-24
2176.78,3.11496e-23,2.66877e-24
2179.71,3.06736e-23,2.52197e-24
2182.64,3.03883e-23,2.32925e-24
2185.57,3.1613e-23,2.47044e-24
2188.5,3.24094e-23,2.8701e-24
2191.43,3.18007e-23,2.7695e-24
2194.36,3.58342e-23,3.19337e-24
2197.29,3.70523e-23,3.50755e-24
2200.22,3.43037e-23,3.22171e-24
2203.15,3.26065e-23,3.10582e-24
2206.08,2.98128e-23,2.55303e-24
2209.01,3.04604e-23,2.59802e-24
2211.94,3.00032e-23,2.64967e-24
2214.87,2.72249e-23,2.09315e-24
2217.79,2.54938e-23,1.88514e-24
2220.72,2.40692e-23,1.73627e-24
2223.65,2.40438e-23,1.75608e-24
2226.58,2.40844e-23,1.72631e-24
2229.51,2.45459e-23,2.02991e-24
2232.44,2.52549e-23,2.09733e-24
2235.37,2.38018e-23,2.05947e-24
2238.3,2.24294e-23,1.93104e-24
2241.23,2.36213e-23,2.01606e-24
2244.16,2.22172e-23,1.80092e-24
2247.09,2.39132e-23,2.01015e-24
2250.02,2.15178e-23,1.75175e-24
2252.95,2.33222e-23,2.06446e-24
2255.88,2.45144e-23,2.14754e-24
2258.81,2.5704e-23,2.16602e-24
2261.74,2.79649e-23,2.9186e-24
2264.67,2.78918e-23,3.05e-24
2267.6,2.55769e-23,2.80028e-24
2270.53,2.87993e-23,3.11058e-24
2273.46,3.08985e-23,3.65271e-24
2276.39,3.66018e-23,4.45752e-24
2279.32,3.33899e-23,4.30963e-24
2282.25,3.44929e-23,4.24808e-24
2285.18,3.54611e-23,4.30948e-24
2288.11,3.45264e-23,3.94791e-24
2291.04,3.31502e-23,3.94158e-24
2293.97,3.40697e-23,4.03468e-24
2296.9,3.27582e-23,3.60439e-24
2299.83,3.53641e-23,4.27934e-24
2302.76,3.19733e-23,3.66054e-24
2305.69,3.35209e-23,3.72197e-24
2308.62,3.45502e-23,3.80508e-24
2311.55,3.42628e-23,3.83934e-24
2314.48,3.35205e-23,3.66273e-24
2317.41,3.19916e-23,3.45783e-24
2320.34,3.4636e-23,3.78443e-24
2323.26,3.59241e-23,4.20723e-24
2326.19,3.5715e-23,4.18212e-24
2329.12,3.38197e-23,3.94599e-24
2332.05,3.18592e-23,3.77182e-24
2334.98,3.59477e-23,4.13296e-24
2337.91,3.84911e-23,4.95213e-24
2340.84,3.44255e-23,4.01734e-24
2343.77,3.56951e-23,4.10854e-24
2346.7,3.83231e-23,4.74589e-24
2349.63,3.69068e-23,4.69952e-24
2352.56,3.60885e-23,4.26768e-24
2355.49,3.65661e-23,4.23649e-24
2358.42,3.72001e-23,4.76455e-24
2361.35,3.4935e-23,4.26519e-24
2364.28,3.48464e-23,3.96983e-24
2367.21,3.88318e-23,4.44298e-24
2370.14,4.06654e-23,4.99494e-24
2373.07,4.23073e-23,5.08507e-24
2376,3.9666e-23,4.79539e-24
2378.93,4.20599e-23,4.60724e-24
2381.86,4.34061e-23,5.01986e-24
2384.79,3.96767e-23,4.67533e-24
2387.72,4.15202e-23,4.73802e-24
2390.65,4.56215e-23,5.04755e-24
2393.58,4.49201e-23,5.29173e-24
2396.51,4.2317e-23,5.0207e-24
2399.44,4.05882e-23,4.52976e-24
2402.37,4.55468e-23,5.0633e-24
2405.3,4.24772e-23,4.72287e-24
2408.23,4.10679e-23,4.66825e-24
2411.16,4.15452e-23,4.42048e-24
2414.09,4.6244e-23,5.17316e-24
2417.02,4.56212e-23,5.40624e-24
2419.95,4.5789e-23,5.06025e-24
2422.88,4.52355e-23,5.09419e-24
2425.8,4.6161e-23,4.98764e-24
2428.73,4.58229e-23,5.09211e-24
2431.66,4.6568e-23,4.99473e-24
2434.59,4.63488e-23,4.56892e-24
2437.52,4.67043e-23,4.69716e-24
2440.45,4.93056e-23,5.65793e-24
2443.38,4.41981e-23,4.54711e-24
2446.31,4.49157e-23,4.4833e-24
2449.24,4.99001e-23,5.34245e-24
2452.17,5.00057e-23,5.46301e-24
2455.1,4.83356e-23,4.90876e-24
2458.03,5.01181e-23,5.00858e-24
2460.96,4.93746e-23,5.14207e-24
2463.89,4.7736e-23,5.22707e-24
2466.82,4.61331e-23,5.13049e-24
2469.75,4.79101e-23,5.17359e-24
2472.68,4.69556e-23,5.16359e-24
2475.61,4.31119e-23,4.64151e-24
2478.54,4.31269e-23,4.83649e-24
2481.47,4.59394e-23,4.74418e-24
2484.4,4.55359e-23,4.95972e-24
2487.33,4.66434e-23,5.03102e-24
2490.26,4.54114e-23,4.8699e-24
2493.19,4.57358e-23,4.7066e-24
2496.12,4.65613e-23,5.29105e-24
2499.05,4.13782e-23,4.61907e-24
2501.98,4.55489e-23,5.04081e-24
2504.91,4.15287e-23,4.59741e-24
2507.84,4.37996e-23,4.91074e-24
2510.77,4.15267e-23,4.7974e-24
2513.7,4.02936e-23,4.60317e-24
2516.63,4.07969e-23,4.24674e-24
2519.56,4.70099e-23,5.25399e-24
2522.49,4.40132e-23,4.80744e-24
2525.42,4.47004e-23,4.68018e-24
2528.34,4.9248e-23,5.36361e-24
2531.27,5.25159e-23,5.83672e-24
2534.2,4.9924e-23,5.40481e-24
2537.13,5.40708e-23,5.70874e-24
2540.06,5.52584e-23,5.85119e-24
2542.99,5.81921e-23,6.10068e-24
2545.92,6.02943e-23,6.58301e-24
2548.85,5.81901e-23,5.77147e-24
2551.78,5.60323e-23,5.29456e-24
2554.71,5.82401e-23,5.78023e-24
2557.64,6.07409e-23,6.04247e-24
2560.57,5.41986e-23,5.26538e-24
2563.5,5.85181e-23,5.54648e-24
2566.43,5.34526e-23,4.82888e-24
2569.36,5.07382e-23,4.61193e-24
2572.29,4.4998e-23,4.00476e-24
2575.22,4.79595e-23,4.10689e-24
2578.15,4.73159e-23,4.1871e-24
2581.08,4.79294e-23,4.23745e-24
2584.01,5.00429e-23,4.56611e-24
2586.94,5.20993e-23,4.84187e-24
2589.87,5.24444e-23,5.14339e-24
2592.8,5.17744e-23,4.78777e-24
2595.73,4.23484e-23,3.28334e-24
2598.66,4.55119e-23,3.5669e-24
2601.59,4.48325e-23,3.38813e-24
2604.52,4.35537e-23,3.36403e-24
2607.45,4.30241e-23,3.16541e-24
2610.38,4.6297e-23,3.73163e-24
2613.31,4.56102e-23,3.84356e-24
2616.24,4.52544e-23,3.82218e-24
2619.17,4.14921e-23,3.34857e-24
2622.1,4.86131e-23,4.08084e-24
2625.03,5.17948e-23,4.56295e-24
2627.96,5.26347e-23,4.72509e-24
2630.88,5.41789e-23,5.04311e-24
2633.81,5.1773e-23,5.20169e-24
2636.74,5.56184e-23,5.22391e-24
2639.67,5.4648e-23,5.21261e-24
2642.6,5.99615e-23,5.87355e-24
2645.53,5.3452e-23,5.12336e-24
2648.46,5.52469e-23,5.51662e-24
2651.39,5.51052e-23,5.49364e-24
2654.32,5.71775e-23,5.69586e-24
2657.25,5.9709e-23,5.9831e-24
2660.18,6.30502e-23,6.53763e-24
2663.11,6.02818e-23,5.84303e-24
2666.04,6.10994e-23,6.13016e-24
2668.97,5.9605e-23,6.53369e-24
2671.9,6.28167e-23,6.82369e-24
2674.83,5.61711e-23,5.72469e-24
2677.76,5.88584e-23,6.1435e-24
2680.69,5.82764e-23,5.77132e-24
2683.62,5.87313e-23,5.9551e-24
2686.55,5.97995e-23,6.36744e-24
2689.48,5.86345e-23,6.47416e-24
2692.41,6.30058e-23,6.79184e-24
2695.34,6.38385e-23,6.67474e-24
2698.27,6.46827e-23,6.59956e-24
2701.2,6.49314e-23,6.9814e-24
2704.13,7.37741e-23,7.76041e-24
2707.06,6.54468e-23,6.8952e-24
2709.99,6.71137e-23,6.9414e-24
2712.92,7.03782e-23,6.85993e-24
2715.85,6.95104e-23,7.25482e-24
2718.78,6.70361e-23,6.97494e-24
2721.71,7.02801e-23,7.01878e-24
2724.64,6.4856e-23,6.52218e-24
2727.57,6.84327e-23,6.74409e-24
2730.5,6.87829e-23,7.00136e-24
2733.42,6.69566e-23,6.67332e-24
2736.35,6.82258e-23,7.08926e-24
2739.28,6.55578e-23,6.69091e-24
2742.21,5.67179e-23,5.43016e-24
2745.14,6.2745e-23,6.39301e-24
2748.07,5.94807e-23,6.02157e-24
2751,5.99383e-23,5.91045e-24
2753.93,6.16371e-23,6.39434e-24
2756.86,5.81672e-23,5.51134e-24
2759.79,5.76402e-23,5.52547e-24
2762.72,5.5609e-23,6.07092e-24
2765.65,5.97173e-23,5.89841e-24
2768.58,5.84023e-23,6.03209e-24
2771.51,5.56143e-23,5.74617e-24
2774.44,5.2869e-23,5.50458e-24
2777.37,5.42065e-23,5.66172e-24
2780.3,5.1944e-23,5.24031e-24
2783.23,5.52116e-23,6.2627e-24
2786.16,5.36768e-23,5.85727e-24
2789.09,5.48239e-23,5.74811e-24
2792.02,5.31638e-23,5.16848e-24
2794.95,5.48455e-23,5.54675e-24
2797.88,5.59416e-23,5.52247e-24
2800.81,5.47085e-23,5.21476e-24
2803.74,5.32875e-23,4.72549e-24
2806.67,5.76242e-23,5.32463e-24
2809.6,5.74279e-23,5.23603e-24
2812.53,5.85714e-23,5.78397e-24
2815.46,6.21622e-23,6.4471e-24
2818.39,6.50316e-23,6.88549e-24
2821.32,6.11861e-23,6.53693e-24
2824.25,6.46142e-23,6.93324e-24
2827.18,6.46519e-23,7.02417e-24
2830.11,6.38286e-23,7.33577e-24
2833.04,6.82122e-23,7.46065e-24
2835.97,7.46674e-23,8.05443e-24
2838.89,6.74263e-23,6.90564e-24
2841.82,7.37448e-23,6.97624e-24
2844.75,7.57508e-23,7.14295e-24
2847.68,7.19795e-23,6.10729e-24
2850.61,7.49613e-23,6.60068e-24
2853.54,7.50908e-23,6.99986e-24
2856.47,7.19527e-23,6.52591e-24
2859.4,7.20168e-23,6.11744e-24
2862.33,7.46504e-23,6.33675e-24
2865.26,7.44149e-23,6.89039e-24
2868.19,7.20233e-23,6.16922e-24
2871.12,7.33068e-23,6.21322e-24
2874.05,7.21561e-23,6.23702e-24
2876.98,7.32497e-23,6.25513e-24
2879.91,6.63034e-23,5.33314e-24
2882.84,6.67552e-23,5.62891e-24
2885.77,6.72837e-23,5.486e-24
2888.7,6.57617e-23,5.14302e-24
2891.63,6.73947e-23,5.16906e-24
2894.56,7.0122e-23,5.62931e-24
2897.49,6.83582e-23,5.52129e-24
2900.42,6.97895e-23,5.98255e-24
2903.35,6.79049e-23,5.93616e-24
2906.28,6.79214e-23,5.74016e-24
2909.21,6.82376e-23,6.13709e-24
2912.14,6.63948e-23,5.70251e-24
2915.07,6.53504e-23,5.71355e-24
2918,6.83305e-23,6.0953e-24
2920.93,6.79439e-23,6.02775e-24
2923.86,6.75533e-23,5.93692e-24
2926.79,6.40839e-23,4.96911e-24
2929.72,6.48755e-23,5.24277e-24
2932.65,6.61315e-23,5.14308e-24
2935.58,6.39875e-23,4.58179e-24
2938.51,6.56365e-23,4.82958e-24
2941.43,6.61204e-23,4.92163e-24
2944.36,6.66545e-23,4.98746e-24
2947.29,6.502e-23,4.62004e-24
2950.22,6.36064e-23,4.51322e-24
2953.15,6.10845e-23,4.18515e-24
2956.08,6.06709e-23,4.63364e-24
2959.01,6.15801e-23,4.77763e-24
2961.94,5.67505e-23,4.07384e-24
2964.87,5.57137e-23,4.14759e-24
2967.8,5.98179e-23,4.62026e-24
2970.73,5.83984e-23,4.34735e-24
2973.66,5.64073e-23,4.25912e-24
2976.59,5.65622e-23,4.47277e-24
2979.52,5.90421e-23,4.90315e-24
2982.45,5.54597e-23,4.33891e-24
2985.38,5.38526e-23,4.05364e-24
2988.31,5.32457e-23,3.79816e-24
2991.24,5.80016e-23,5.1786e-24
2994.17,6.02545e-23,5.59223e-24
2997.1,5.84839e-23,5.74449e-24
3000.03,5.62761e-23,4.29273e-24
3002.96,6.16957e-23,6.001e-24
3005.89,6.22123e-23,5.83665e-24
3008.82,6.08817e-23,5.56309e-24
3011.75,6.47302e-23,5.94078e-24
3014.68,6.63925e-23,6.32359e-24
3017.61,6.39811e-23,6.10246e-24
3020.54,5.98907e-23,5.31273e-24
3023.47,6.40215e-23,6.18173e-24
3026.4,6.18254e-23,5.76601e-24
3029.33,5.88115e-23,5.31603e-24
3032.26,5.79203e-23,5.44057e-24
3035.19,5.51392e-23,5.18722e-24
3038.12,5.58672e-23,6.21268e-24
3041.05,5.55872e-23,5.59804e-24
3043.97,5.55092e-23,5.28938e-24
3046.9,6.05462e-23,6.26456e-24
3049.83,6.00634e-23,6.32361e-24
3052.76,5.7115e-23,5.61658e-24
3055.69,5.48828e-23,5.54102e-24
3058.62,6.08069e-23,6.58475e-24
3061.55,5.2553e-23,5.23264e-24
3064.48,5.51615e-23,5.73849e-24
3067.41,5.27246e-23,5.95122e-24
3070.34,5.33772e-23,6.22744e-24
3073.27,5.1419e-23,5.43506e-24
3076.2,5.55594e-23,6.18568e-24
3079.13,5.71467e-23,5.95411e-24
3082.06,5.89301e-23,6.33673e-24
3084.99,5.48198e-23,5.55064e-24
3087.92,5.5652e-23,5.61197e-24
3090.85,5.72613e-23,6.17302e-24
3093.78,5.68578e-23,5.22413e-24
3096.71,5.59398e-23,5.18996e-24
3099.64,5.72963e-23,5.79352e-24
3102.57,5.79497e-23,6.2411e-24
3105.5,5.74596e-23,6.01089e-24
3108.43,5.32606e-23,5.22526e-24
3111.36,5.91145e-23,6.08615e-24
3114.29,5.47621e-23,5.99446e-24
3117.22,5.41594e-23,5.80321e-24
3120.15,5.45576e-23,5.84898e-24
3123.08,5.54576e-23,6.23333e-24
3126.01,5.76744e-23,5.97442e-24
3128.94,5.67481e-23,6.46329e-24
3131.87,5.40217e-23,5.74866e-24
3134.8,5.53038e-23,6.14104e-24
3137.73,5.25222e-23,6.13634e-24
3140.66,5.14627e-23,5.38579e-24
3143.59,4.96379e-23,5.39642e-24
3146.51,5.14998e-23,5.71433e-24
3149.44,5.61298e-23,6.89004e-24
3152.37,4.97461e-23,5.40993e-24
3155.3,5.09676e-23,5.56138e-24
3158.23,5.63308e-23,6.5753e-24
3161.16,5.47521e-23,6.89427e-24
3164.09,5.36725e-23,6.6481e-24
3167.02,5.41045e-23,6.83201e-24
3169.95,5.94026e-23,7.73256e-24
3172.88,5.4133e-23,6.49732e-24
3175.81,5.9756e-23,8.00118e-24
3178.74,5.47705e-23,7.36976e-24
3181.67,6.01881e-23,7.80504e-24
3184.6,6.15301e-23,8.16897e-24
3187.53,5.53597e-23,7.73484e-24
3190.46,6.09856e-23,8.28702e-24
3193.39,6.24519e-23,8.66251e-24
3196.32,5.5874e-23,8.19151e-24
3199.25,5.49936e-23,7.61185e-24
3202.18,5.59119e-23,7.73027e-24
3205.11,5.30688e-23,7.20048e-24
3208.04,5.37792e-23,7.55817e-24
3210.97,5.11903e-23,7.07024e-24
3213.9,6.0391e-23,8.17723e-24
3216.83,5.24356e-23,6.84183e-24
3219.76,5.31886e-23,7.15561e-24
3222.69,5.00141e-23,6.926e-24
3225.62,5.4114e-23,7.28851e-24
3228.55,5.07836e-23,6.76715e-24
3231.48,4.804e-23,6.5862e-24
3234.41,5.04998e-23,6.88266e-24
3237.34,5.03683e-23,6.2341e-24
3240.27,5.53885e-23,7.2163e-24
3243.2,4.70693e-23,6.47351e-24
3246.13,4.7305e-23,6.15348e-24
3249.05,5.21205e-23,6.87679e-24
3251.98,4.62104e-23,5.65689e-24
3254.91,4.72932e-23,6.23471e-24
3257.84,4.9668e-23,6.34153e-24
3260.77,5.05918e-23,6.54253e-24
3263.7,4.72556e-23,5.55213e-24
3266.63,4.64126e-23,5.79584e-24
3269.56,4.94809e-23,6.16532e-24
3272.49,4.86233e-23,5.79667e-24
3275.42,4.82851e-23,5.45207e-24
3278.35,5.16586e-23,6.09059e-24
3281.28,4.96544e-23,5.4712e-24
3284.21,5.21219e-23,5.44472e-24
3287.14,6.02175e-23,6.42921e-24
3290.07,6.03491e-23,6.26135e-24
3293,5.91987e-23,5.87838e-24
3295.93,6.3627e-23,5.87452e-24
3298.86,6.70745e-23,6.5058e-24
3301.79,6.77659e-23,6.16879e-24
3304.72,7.05903e-23,6.29751e-24
3307.65,7.90294e-23,7.12286e-24
3310.58,7.87097e-23,7.87586e-24
3313.51,8.51549e-23,8.52531e-24
3316.44,9.16107e-23,8.8319e-24
3319.37,8.94986e-23,8.92465e-24
3322.3,9.42353e-23,9.449e-24
3325.23,9.72577e-23,9.39261e-24
3328.16,1.00501e-22,9.50205e-24
3331.09,1.03131e-22,9.47932e-24
3334.02,1.08976e-22,1.02505e-23
3336.95,1.06313e-22,9.52853e-24
3339.88,1.09218e-22,9.93844e-24
3342.81,1.05804e-22,9.57624e-24
3345.74,1.07246e-22,1.03973e-23
3348.67,1.06977e-22,1.00323e-23
3351.6,1.16569e-22,1.07808e-23
3354.52,1.16667e-22,1.05334e-23
3357.45,1.15883e-22,1.10883e-23
3360.38,1.20494e-22,1.11594e-23
3363.31,1.2081e-22,1.10736e-23
3366.24,1.12151e-22,9.96952e-24
3369.17,1.10553e-22,9.50312e-24
3372.1,1.04396e-22,8.75792e-24
3375.03,1.06339e-22,8.90015e-24
3377.96,9.89868e-23,8.1694e-24
3380.89,1.05607e-22,9.65623e-24
3383.82,1.07517e-22,9.49245e-24
3386.75,1.0453e-22,9.55831e-24
3389.68,1.06703e-22,9.74616e-24
3392.61,1.07964e-22,1.09139e-23
3395.54,1.08914e-22,1.13511e-23
3398.47,1.14775e-22,1.18281e-23
3401.4,1.05286e-22,1.11367e-23
3404.33,1.04243e-22,1.13425e-23
3407.26,1.034e-22,1.10214e-23
3410.19,9.92871e-23,1.05009e-23
3413.12,9.64427e-23,1.05484e-23
3416.05,1.00616e-22,1.10062e-23
3418.98,9.96737e-23,1.08235e-23
3421.91,9.88504e-23,1.03122e-23
3424.84,9.52074e-23,1.04626e-23
3427.77,1.00742e-22,1.11686e-23
3430.7,9.8564e-23,1.08672e-23
3433.63,1.0065e-22,1.08008e-23
3436.56,1.05656e-22,1.15067e-23
3439.49,9.21815e-23,9.64184e-24
3442.42,9.04246e-23,1.00656e-23
3445.35,9.60594e-23,1.02972e-23
3448.28,8.70625e-23,9.07728e-24
3451.21,7.41923e-23,6.44455e-24
3454.14,7.72503e-23,6.95082e-24
3457.06,7.85718e-23,7.4189e-24
3459.99,7.23263e-23,6.8789e-24
3462.92,7.09548e-23,6.43858e-24
3465.85,7.44605e-23,7.15446e-24
3468.78,7.52214e-23,6.86757e-24
3471.71,7.19323e-23,6.95033e-24
3474.64,6.87194e-23,6.5238e-24
3477.57,7.09262e-23,6.82894e-24
3480.5,7.485e-23,7.35257e-24
3483.43,7.15678e-23,6.67598e-24
3486.36,7.16245e-23,6.26931e-24
3489.29,8.37896e-23,7.5941e-24
3492.22,8.69253e-23,7.8318e-24
3495.15,9.07208e-23,8.06544e-24
3498.08,9.0291e-23,7.63076e-24
3501.01,9.60852e-23,8.50419e-24
3503.94,9.37032e-23,8.27614e-24
3506.87,9.20845e-23,7.71329e-24
3509.8,9.27829e-23,7.8805e-24
3512.73,9.70219e-23,8.86519e-24
3515.66,1.00143e-22,9.29166e-24
3518.59,1.02915e-22,9.53738e-24
3521.52,9.56309e-23,8.92575e-24
3524.45,1.02051e-22,9.34851e-24
3527.38,1.00483e-22,9.21983e-24
3530.31,9.87778e-23,8.99118e-24
3533.24,9.56865e-23,8.78289e-24
3536.17,9.54111e-23,8.73515e-24
3539.1,9.30347e-23,9.05021e-24
3542.03,8.22336e-23,8.15874e-24
3544.96,7.98601e-23,7.99044e-24
3547.89,7.79661e-23,8.1723e-24
3550.82,7.65988e-23,8.19267e-24
3553.75,7.28291e-23,7.95931e-24
3556.68,7.48123e-23,9.30958e-24
3559.6,7.11797e-23,8.25426e-24
3562.53,7.21401e-23,8.84394e-24
3565.46,7.23602e-23,8.27441e-24
3568.39,7.77846e-23,8.69524e-24
3571.32,8.25646e-23,8.53972e-24
3574.25,7.98668e-23,9.02563e-24
3577.18,7.6389e-23,8.09927e-24
3580.11,7.85963e-23,7.79522e-24
3583.04,8.52342e-23,8.88642e-24
3585.97,8.41351e-23,9.02841e-24
3588.9,8.96639e-23,8.92807e-24
3591.83,9.08224e-23,9.31876e-24
3594.76,9.38465e-23,8.59304e-24
3597.69,9.97468e-23,1.02313e-23
3600.62,9.75111e-23,9.20502e-24
3603.55,1.02457e-22,9.35384e-24
3606.48,1.00188e-22,8.76318e-24
3609.41,9.95987e-23,9.07549e-24
3612.34,9.4846e-23,8.32167e-24
3615.27,9.19353e-23,7.76546e-24
3618.2,9.51569e-23,8.32631e-24
3621.13,8.84305e-23,7.63046e-24
3624.06,8.26152e-23,7.09982e-24
3626.99,8.36612e-23,6.82022e-24
3629.92,8.81357e-23,7.88135e-24
3632.85,8.45489e-23,7.51025e-24
3635.78,8.27813e-23,7.14785e-24
3638.71,8.21298e-23,7.2741e-24
3641.64,8.33486e-23,7.58065e-24
3644.57,7.62878e-23,6.74007e-24
3647.5,7.61496e-23,6.7396e-24
3650.43,7.87695e-23,7.07384e-24
3653.36,7.36834e-23,6.88216e-24
3656.29,6.59594e-23,6.18041e-24
3659.22,6.73683e-23,6.12554e-24
3662.14,7.05914e-23,6.51594e-24
3665.07,6.2496e-23,5.51438e-24
3668,6.24225e-23,5.83723e-24
3670.93,6.32702e-23,5.68239e-24
3673.86,6.44223e-23,5.74157e-24
3676.79,6.24206e-23,5.74155e-24
3679.72,5.76842e-23,4.67456e-24
3682.65,6.2262e-23,5.72917e-24
3685.58,5.86066e-23,5.11513e-24
3688.51,5.7681e-23,5.41015e-24
3691.44,5.70729e-23,4.75155e-24
3694.37,5.61878e-23,4.07061e-24
3697.3,5.69043e-23,4.34619e-24
3700.23,5.70064e-23,4.47858e-24
3703.16,5.64682e-23,4.33215e-24
3706.09,5.77153e-23,4.43334e-24
3709.02,5.66887e-23,4.43635e-24
3711.95,5.33942e-23,4.70939e-24
3714.88,4.83334e-23,3.69039e-24
3717.81,4.87409e-23,3.70162e-24
3720.74,5.02005e-23,4.16031e-24
3723.67,4.87655e-23,4.96447e-24
3726.6,4.85369e-23,5.22405e-24
3729.53,5.13969e-23,5.43418e-24
3732.46,5.57154e-23,6.84775e-24
3735.39,5.19241e-23,5.86957e-24
3738.32,5.40926e-23,6.32894e-24
3741.25,5.78018e-23,6.52159e-24
3744.18,6.54903e-23,7.7497e-24
3747.11,5.95729e-23,6.66352e-24
3750.04,5.89487e-23,6.92552e-24
3752.97,6.60841e-23,8.16171e-24
3755.9,6.88195e-23,9.00662e-24
3758.83,6.03852e-23,7.64711e-24
3761.76,6.31825e-23,7.64405e-24
3764.68,6.6051e-23,7.91622e-24
3767.61,6.68846e-23,8.92344e-24
3770.54,6.69923e-23,8.18342e-24
3773.47,6.50665e-23,7.22609e-24
3776.4,6.89338e-23,7.27728e-24
3779.33,6.62646e-23,6.61236e-24
3782.26,6.81331e-23,6.78779e-24
3785.19,6.66224e-23,6.31148e-24
3788.12,6.39963e-23,6.60065e-24
3791.05,6.26482e-23,6.00858e-24
3793.98,6.16518e-23,5.92149e-24
3796.91,5.49734e-23,4.64124e-24
3799.84,5.41464e-23,4.46054e-24
3802.77,5.18914e-23,4.38276e-24
3805.7,5.43276e-23,4.54673e-24
3808.63,5.25551e-23,4.3813e-24
3811.56,5.63261e-23,4.7301e-24
3814.49,4.94092e-23,3.99032e-24
3817.42,4.7438e-23,3.77009e-24
3820.35,4.83811e-23,3.84561e-24
3823.28,4.94553e-23,3.96797e-24
3826.21,4.87931e-23,3.78808e-24
3829.14,4.87037e-23,3.57086e-24
3832.07,5.02247e-23,3.65965e-24
3835,5.12257e-23,3.76138e-24
3837.93,4.8322e-23,3.6673e-24
3840.86,5.02492e-23,3.70619e-24
3843.79,4.84132e-23,3.38858e-24
3846.72,5.17073e-23,3.72171e-24
3849.65,5.07504e-23,3.78249e-24
3852.58,5.58375e-23,4.26491e-24
3855.51,5.76989e-23,4.21967e-24
3858.44,5.97086e-23,4.23535e-24
3861.37,5.7748e-23,4.39588e-24
3864.3,6.15094e-23,4.82866e-24
3867.23,5.94221e-23,4.63289e-24
3870.15,5.69826e-23,4.63277e-24
3873.08,5.85187e-23,4.6581e-24
3876.01,5.84133e-23,4.68825e-24
3878.94,5.99289e-23,5.03804e-24
3881.87,5.70943e-23,4.6601e-24
3884.8,5.54309e-23,4.72132e-24
3887.73,5.2134e-23,4.51604e-24
3890.66,5.15458e-23,4.34301e-24
3893.59,4.80108e-23,4.12463e-24
3896.52,4.61027e-23,3.92477e-24
3899.45,4.40604e-23,3.77472e-24
3902.38,4.00115e-23,3.6006e-24
3905.31,3.98749e-23,3.75156e-24
3908.24,3.42985e-23,3.19701e-24
3911.17,3.41002e-23,3.37713e-24
3914.1,3.379e-23,3.60817e-24
3917.03,3.25104e-23,3.47796e-24
3919.96,3.04039e-23,3.48051e-24
3922.89,3.1588e-23,3.62037e-24
3925.82,3.52627e-23,4.30203e-24
3928.75,3.27648e-23,4.13492e-24
3931.68,3.31792e-23,4.25182e-24
3934.61,3.73114e-23,4.5578e-24
3937.54,3.52099e-23,4.23753e-24
3940.47,3.65645e-23,4.05765e-24
3943.4,3.71215e-23,3.92892e-24
3946.33,3.65973e-23,3.70713e-24
3949.26,3.71517e-23,3.50387e-24
