Tau,SF,+-
3634.18,3.74941e-22,3.51026e-23
3636.88,3.38694e-22,2.751e-23
3639.58,3.70982e-22,2.8807e-23
3642.27,3.69763e-22,3.03828e-23
3644.97,3.93269e-22,3.5011e-23
3647.66,3.73768e-22,3.25509e-23
3650.36,3.8945e-22,3.35802e-23
3653.06,3.7476e-22,3.08614e-23
3655.75,4.09438e-22,3.25823e-23
3658.45,3.5977e-22,2.99023e-23
3661.14,3.65312e-22,3.1839e-23
3663.84,3.77118e-22,3.10052e-23
3666.54,3.92052e-22,3.56108e-23
3669.23,4.15078e-22,3.45757e-23
3671.93,4.30272e-22,3.39341e-23
3674.62,4.01726e-22,3.43449e-23
3677.32,4.26062e-22,3.55753e-23
3680.02,3.69963e-22,3.05339e-23
3682.71,3.91122e-22,3.37692e-23
3685.41,3.77876e-22,3.26998e-23
3688.1,3.98267e-22,3.22929e-23
3690.8,3.66301e-22,3.03391e-23
3693.5,4.0862e-22,3.63312e-23
3696.19,3.85266e-22,3.23828e-23
3698.89,3.99482e-22,3.58223e-23
3701.58,4.23234e-22,3.41898e-23
3704.28,3.97974e-22,3.67442e-23
3706.98,3.80915e-22,3.35921e-23
3709.67,4.00483e-22,3.13079e-23
3712.37,4.12237e-22,3.45582e-23
3715.06,4.12219e-22,3.57217e-23
3717.76,3.64984e-22,2.78648e-23
3720.46,3.58926e-22,3.0666e-23
3723.15,3.76061e-22,3.25077e-23
3725.85,3.5092e-22,2.83052e-23
3728.54,4.03766e-22,3.23896e-23
3731.24,3.82955e-22,3.38514e-23
3733.94,4.12775e-22,3.39791e-23
3736.63,3.89204e-22,3.69454e-23
3739.33,3.47045e-22,3.13935e-23
3742.02,3.79805e-22,3.36397e-23
3744.72,3.67244e-22,3.45748e-23
3747.42,3.28143e-22,2.93645e-23
3750.11,3.47656e-22,3.08743e-23
3752.81,3.52867e-22,3.04411e-23
3755.5,3.45192e-22,3.1725e-23
3758.2,3.47278e-22,2.90514e-23
3760.9,3.31094e-22,2.79957e-23
3763.59,3.79593e-22,3.32455e-23
3766.29,3.57171e-22,3.10268e-23
3768.98,3.36706e-22,2.7163e-23
3771.68,3.92516e-22,3.46849e-23
3774.38,3.1277e-22,2.82192e-23
3777.07,3.71826e-22,3.00913e-23
3779.77,4.00794e-22,3.50695e-23
3782.46,3.45063e-22,2.83452e-23
3785.16,3.85221e-22,2.98042e-23
3787.86,3.79806e-22,3.47269e-23
3790.55,3.98996e-22,3.70306e-23
3793.25,3.98353e-22,3.19829e-23
3795.94,3.67414e-22,3.04227e-23
3798.64,3.44919e-22,2.97279e-23
3801.34,3.64977e-22,2.97187e-23
3804.03,3.66264e-22,3.15982e-23
3806.73,3.53769e-22,2.86543e-23
3809.42,3.79777e-22,3.13433e-23
3812.12,3.49251e-22,2.92002e-23
3814.82,3.79789e-22,3.07006e-23
3817.51,3.57573e-22,2.74714e-23
3820.21,3.66643e-22,3.16166e-23
3822.9,3.34227e-22,3.0665e-23
3825.6,3.59474e-22,3.23925e-23
3828.3,3.66697e-22,3.25874e-23
3830.99,3.34784e-22,2.96569e-23
3833.69,3.87589e-22,3.56959e-23
3836.38,3.3865e-22,2.99625e-23
3839.08,3.46486e-22,2.98868e-23
3841.78,3.72754e-22,3.20427e-23
3844.47,3.65418e-22,3.15141e-23
3847.17,3.56356e-22,3.25083e-23
3849.86,3.51228e-22,2.93781e-23
3852.56,3.63929e-22,3.19807e-23
3855.26,3.43072e-22,2.92423e-23
3857.95,3.28131e-22,2.9806e-23
3860.65,3.56964e-22,3.05134e-23
3863.34,3.58341e-22,3.14702e-23
3866.04,3.68444e-22,3.05896e-23
3868.74,3.77101e-22,3.21565e-23
3871.43,3.49347e-22,3.11093e-23
3874.13,3.81924e-22,3.30704e-23
3876.82,3.53887e-22,3.04499e-23
3879.52,3.69056e-22,3.28758e-23
3882.21,3.63446e-22,3.28759e-23
3884.91,3.56095e-22,3.20692e-23
3887.61,3.53326e-22,2.9773e-23
3890.3,3.34505e-22,2.75896e-23
3893,3.75064e-22,3.21735e-23
3895.69,4.2228e-22,4.18735e-23
3898.39,4.04871e-22,3.39721e-23
3901.09,3.74848e-22,3.24742e-23
3903.78,4.56154e-22,4.82097e-23
3906.48,4.29651e-22,3.86646e-23
3909.17,4.25731e-22,3.9252e-23
3911.87,3.61583e-22,3.10064e-23
3914.57,4.0264e-22,3.33027e-23
3917.26,3.89412e-22,3.43114e-23
3919.96,3.95823e-22,3.47016e-23
3922.65,4.77858e-22,4.72976e-23
3925.35,4.10757e-22,3.44176e-23
3928.05,4.52682e-22,4.18487e-23
3930.74,4.34452e-22,3.66555e-23
3933.44,3.92602e-22,3.8405e-23
3936.13,3.48929e-22,3.03134e-23
3938.83,3.87495e-22,3.50149e-23
3941.53,3.95624e-22,3.61548e-23
3944.22,3.84289e-22,3.60637e-23
3946.92,4.09321e-22,3.54371e-23
3949.61,3.92536e-22,3.52004e-23
3952.31,4.36346e-22,3.86826e-23
3955.01,4.13611e-22,3.73567e-23
3957.7,3.57134e-22,3.29171e-23
3960.4,4.15477e-22,3.86457e-23
3963.09,4.21649e-22,3.73534e-23
3965.79,4.12067e-22,3.91877e-23
3968.49,4.34875e-22,4.12324e-23
3971.18,3.86789e-22,3.78371e-23
3973.88,3.8415e-22,3.45004e-23
3976.57,4.04313e-22,3.83711e-23
3979.27,3.77631e-22,3.60562e-23
3981.97,3.73169e-22,3.32895e-23
3984.66,3.39718e-22,3.1849e-23
3987.36,3.32237e-22,3.09761e-23
3990.05,3.41203e-22,3.46506e-23
3992.75,3.64715e-22,3.52981e-23
3995.45,3.89214e-22,4.01199e-23
3998.14,3.86462e-22,3.84387e-23
4000.84,4.02797e-22,3.55542e-23
4003.53,3.51952e-22,3.37391e-23
4006.23,3.28747e-22,3.05166e-23
4008.93,2.96602e-22,3.53528e-23
4011.62,3.13491e-22,2.86116e-23
4014.32,3.42631e-22,3.40135e-23
4017.01,3.48538e-22,3.21411e-23
4019.71,3.552e-22,3.65975e-23
4022.41,3.7165e-22,3.85293e-23
4025.1,3.60955e-22,3.18955e-23
4027.8,3.2502e-22,3.09257e-23
4030.49,3.66762e-22,3.47806e-23
4033.19,3.37319e-22,3.20129e-23
4035.89,2.79652e-22,2.45087e-23
4038.58,3.08525e-22,2.58884e-23
4041.28,3.15686e-22,2.7803e-23
4043.97,3.0148e-22,3.34921e-23
4046.67,3.39009e-22,3.43103e-23
4049.37,3.68797e-22,3.18891e-23
4052.06,3.31242e-22,3.23373e-23
4054.76,3.77072e-22,3.31602e-23
4057.45,3.96328e-22,3.89344e-23
4060.15,3.27283e-22,3.0223e-23
4062.85,3.58878e-22,3.20503e-23
4065.54,3.52586e-22,3.40909e-23
4068.24,3.54825e-22,3.78987e-23
4070.93,3.41016e-22,3.13776e-23
4073.63,3.53598e-22,3.42757e-23
4076.33,3.54235e-22,3.10063e-23
4079.02,3.62321e-22,3.17906e-23
4081.72,4.2046e-22,3.78364e-23
4084.41,4.1554e-22,4.65358e-23
4087.11,4.06742e-22,4.3073e-23
4089.81,4.03852e-22,4.13529e-23
4092.5,4.0518e-22,3.61386e-23
4095.2,3.52486e-22,3.20155e-23
4097.89,3.80106e-22,3.8095e-23
4100.59,3.50968e-22,3.49324e-23
4103.29,3.40861e-22,3.07143e-23
4105.98,3.64927e-22,3.0947e-23
4108.68,3.96612e-22,3.84216e-23
4111.37,3.21558e-22,2.89397e-23
4114.07,3.22132e-22,3.19235e-23
4116.77,3.13189e-22,3.1031e-23
4119.46,3.11955e-22,2.94412e-23
4122.16,4.05769e-22,3.46679e-23
4124.85,3.55649e-22,3.72251e-23
4127.55,3.03047e-22,3.33774e-23
4130.25,3.61856e-22,3.34354e-23
4132.94,2.98333e-22,2.71547e-23
4135.64,3.27295e-22,3.85784e-23
4138.33,3.72252e-22,3.40509e-23
4141.03,3.24166e-22,3.85034e-23
4143.73,3.4206e-22,3.45408e-23
4146.42,3.90702e-22,3.73394e-23
4149.12,4.11793e-22,3.9802e-23
4151.81,3.93824e-22,4.13895e-23
4154.51,3.53695e-22,3.37427e-23
4157.21,3.86151e-22,3.96771e-23
4159.9,3.54281e-22,3.76263e-23
4162.6,3.89154e-22,3.83638e-23
4165.29,3.40235e-22,3.50651e-23
4167.99,3.51384e-22,4.32985e-23
4170.69,3.26279e-22,3.43258e-23
4173.38,3.57643e-22,4.07368e-23
4176.08,3.24676e-22,3.70868e-23
4178.77,3.17549e-22,3.46578e-23
