Time,Flux,+-
55855.690359,4.395E-11,1.27E-12
55857.765266,3.617E-11,9.977E-13
55859.731933,3.902E-11,9.296E-13
55861.812859,4.291E-11,1.124E-12
55863.767766,3.206E-11,8.547E-13
55865.597581,4.053E-11,9.431E-13
55867.815637,5.042E-11,1.067E-12
55869.124525,4.295E-11,1.159E-12
55871.668877,4.464E-11,9.716E-13
55873.553785,4.112E-11,1.073E-12
55875.56434,4.859E-11,1.098E-12
55877.531563,4.495E-11,1.129E-12
55879.4736,3.724E-11,1.159E-12
55881.369896,3.619E-11,1.184E-12
55883.169988,4.084E-11,1.169E-12
55885.12647,3.902E-11,1.49E-12
55887.212118,3.91E-11,1.228E-12
55889.664433,4.484E-11,1.065E-12
55891.37684,4.211E-11,1.263E-12
55893.91647,3.971E-11,1.073E-12
55895.870544,4.353E-11,1.191E-12
55900.031748,3.55E-11,1.137E-12
55901.997766,4.621E-11,1.214E-12
55903.75184,4.672E-11,1.302E-12
55905.703877,4.209E-11,1.097E-12
55907.470451,3.771E-11,1.198E-12
55909.679618,3.884E-11,9.4E-13
55911.577488,3.875E-11,1.201E-12
55913.724803,4.226E-11,1.041E-12
55915.691562,3.846E-11,1.031E-12
55917.699063,4.07E-11,9.316E-13
55919.597303,4.194E-11,9.152E-13
55921.604155,3.759E-11,9.015E-13
55923.610544,3.702E-11,1.042E-12
55925.59434,3.535E-11,1.052E-12
