Time,Flux,+-
52395.4336,1.136E-11,6.326E-13
52397.47934,1.024E-11,6.48E-13
52399.457581,1.106E-11,5.75E-13
52401.8361,1.22E-11,5.452E-13
52404.474248,1.161E-11,5.854E-13
52406.5161,1.086E-11,5.174E-13
52408.944618,9.813E-12,6.448E-13
52411.534155,1.17E-11,5.695E-13
52413.843137,1.146E-11,6.047E-13
52416.414896,1.491E-11,7.216E-13
52418.392303,1.781E-11,6.545E-13
52420.441655,1.463E-11,7.024E-13
52423.343137,1.554E-11,5.889E-13
52425.315637,1.403E-11,6.095E-13
52427.1511,1.203E-11,5.658E-13
52431.10934,1.277E-11,6.519E-13
52433.1511,1.249E-11,7.529E-13
52434.491655,1.276E-11,7.614E-13
52437.39147,1.171E-11,7.847E-13
52439.349711,1.108E-11,7.715E-13
52442.209618,8.892E-12,6.778E-13
52444.319248,1.228E-11,6.806E-13
52446.16397,1.033E-11,6.583E-13
52451.706007,9.068E-12,6.265E-13
52453.422396,1.167E-11,5.95E-13
52456.043692,9.035E-12,4.181E-13
52458.500729,9.011E-12,5.371E-13
52460.067766,1.086E-11,6.151E-13
52462.111007,1.054E-11,4.949E-13
52465.011285,9.858E-12,7.579E-13
52467.337581,7.643E-12,5.454E-13
52470.094803,7.077E-12,5.587E-13
52472.350081,7.911E-12,4.861E-13
52475.035451,9.97E-12,4.934E-13
52477.344618,8.561E-12,4.836E-13
52479.980544,9.759E-12,5.474E-13
52481.12184,1.114E-11,5.857E-13
52483.694803,1.089E-11,8.426E-13
52486.263229,1.205E-11,6.963E-13
52488.234062,1.061E-11,6.882E-13
52490.339618,1.004E-11,5.528E-13
52493.896748,1.028E-11,5.855E-13
52496.024155,9.692E-12,6.161E-13
52498.650359,8.946E-12,5.524E-13
52501.234155,9.512E-12,5.944E-13
52502.288229,9.85E-12,5.919E-13
52505.25684,7.283E-12,5.843E-13
52507.317859,6.398E-12,5.139E-13
52509.523507,8.513E-12,5.532E-13
52511.834896,8.39E-12,8.452E-13
52511.901563,6.941E-12,7.196E-13
52513.810081,7.707E-12,6.529E-13
52516.183507,7.347E-12,4.782E-13
52518.17434,6.658E-12,5.005E-13
52520.135359,7.277E-12,5.714E-13
52523.167581,6.603E-12,5.608E-13
52586.052859,8.349E-12,5.949E-13
52588.885914,5.642E-12,4.4E-13
52590.992025,7.448E-12,7.9E-13
52593.498785,7.514E-12,6.2E-13
52596.920174,5.862E-12,6.025E-13
52598.54434,5.764E-12,7.446E-13
52602.913507,6.523E-12,5.323E-13
52604.803507,5.213E-12,4.771E-13
52607.581655,6.163E-12,6.755E-13
52610.672303,4.653E-12,5.63E-13
52612.646285,5.128E-12,5.774E-13
52614.3636,2.833E-12,4.419E-13
52617.32684,5.05E-12,6.342E-13
52619.902859,5.794E-12,6.789E-13
52621.857211,4.493E-12,4.829E-13
52623.843785,4.359E-12,6.998E-13
52625.757951,4.336E-12,6.345E-13
52628.783044,4.874E-12,7.832E-13
52631.679433,5.611E-12,7.093E-13
52633.578692,5.761E-12,4.658E-13
52635.555081,5.328E-12,7.027E-13
52637.997396,4.846E-12,6.322E-13
52640.57684,4.618E-12,5.645E-13
52643.073785,7.246E-12,5.511E-13
52645.384433,4.568E-12,6.49E-13
52647.222766,5.676E-12,5.718E-13
52649.197396,4.182E-12,4.563E-13
52651.951377,4.594E-12,3.933E-13
52654.448229,4.461E-12,3.841E-13
52656.157396,4.31E-12,6.279E-13
52658.348692,4.172E-12,6.152E-13
52660.783692,4.258E-12,4.894E-13
52663.791655,7.285E-12,6.232E-13
52665.851933,4.742E-12,6.618E-13
52668.793414,3.753E-12,5.293E-13
52670.438044,4.074E-12,7.258E-13
52672.547951,3.458E-12,4.1E-13
52675.768322,2.896E-12,4.731E-13
52677.622303,2.874E-12,4.644E-13
52680.135822,2.828E-12,5.335E-13
52682.483692,2.702E-12,4.756E-13
52684.457211,3.581E-12,5.006E-13
52686.513877,3.272E-12,4.609E-13
52688.820914,4.618E-12,7.402E-13
52691.383137,2.756E-12,4.307E-13
52693.685544,4.441E-12,6.839E-13
52695.6786,4.453E-12,6.403E-13
52700.530544,3.266E-12,4.724E-13
52710.321377,4.485E-12,5.993E-13
52712.226007,3.632E-12,5.925E-13
52714.743507,4.379E-12,5.388E-13
52717.159433,3.999E-12,6.261E-13
52719.569155,5.043E-12,5.768E-13
52721.828785,5.643E-12,5.229E-13
52724.612396,4.763E-12,5.732E-13
52726.565544,5.102E-12,5.55E-13
52728.536748,7.457E-12,6.406E-13
52731.233507,5.853E-12,6.265E-13
52733.670451,6.33E-12,5.42E-13
52735.859248,6.793E-12,6.206E-13
52737.831655,6.237E-12,5.123E-13
52740.991562,6.101E-12,6.668E-13
52743.031285,6.297E-12,6.129E-13
52745.591748,5.901E-12,7.521E-13
52747.498877,6.709E-12,5.34E-13
52749.474248,5.236E-12,6.528E-13
52751.511007,5.416E-12,5.247E-13
52754.473044,5.872E-12,6.046E-13
52756.512118,4.914E-12,4.364E-13
52759.461377,4.501E-12,3.259E-13
52761.371655,5.929E-12,6.023E-13
52763.205544,5.428E-12,4.651E-13
52765.245266,4.453E-12,5.43E-13
52769.124155,4.284E-12,7.751E-13
52770.587211,5.186E-12,5.644E-13
52773.480081,6.062E-12,5.999E-13
52775.518785,3.975E-12,5.134E-13
52777.423044,3.817E-12,5.639E-13
52780.450729,4.858E-12,4.886E-13
52782.470544,3.923E-12,4.975E-13
52784.2536,5.231E-12,6.08E-13
52786.22434,4.822E-12,5.266E-13
52789.39184,5.046E-12,5.721E-13
52791.497118,5.816E-12,6.133E-13
52794.194433,4.509E-12,5.059E-13
52796.361655,4.865E-12,6.873E-13
52798.864155,3.891E-12,5.428E-13
52801.359062,4.434E-12,6.638E-13
52803.449063,4.041E-12,5.317E-13
52805.235174,4.139E-12,3.707E-13
52808.397581,3.751E-12,5.447E-13
52810.232025,3.385E-12,4.666E-13
52813.254433,4.599E-12,4.803E-13
52814.955822,3.976E-12,6.035E-13
52817.334618,5.745E-12,5.381E-13
52820.22434,4.98E-12,4.956E-13
52822.194988,3.57E-12,5.047E-13
52825.080544,5.69E-12,5.302E-13
52827.187951,4.337E-12,4.198E-13
52829.023414,3.799E-12,5.35E-13
52832.048692,6.005E-12,4.868E-13
52834.020266,4.51E-12,5.458E-13
52836.20897,4.932E-12,6.21E-13
52838.115822,5.736E-12,5.117E-13
52840.988414,4.416E-12,6.169E-13
52842.652118,5.594E-12,6.854E-13
52845.279433,4.985E-12,7.138E-13
52847.647396,4.673E-12,5.265E-13
52849.7536,3.855E-12,6.117E-13
52853.229525,4.378E-12,5.738E-13
52855.076655,4.276E-12,5.546E-13
52859.210174,3.535E-12,6.934E-13
52862.028877,3.678E-12,5.984E-13
52864.002674,2.63E-12,3.494E-13
52866.253044,3.589E-12,5.125E-13
52869.274155,3.213E-12,5.404E-13
52871.24897,4.644E-12,7.336E-13
52874.205822,3.355E-12,6.215E-13
52876.174711,3.769E-12,6.731E-13
52878.146748,4.385E-12,5.31E-13
52880.118044,5.776E-12,5.97E-13
52882.930637,5.017E-12,5.263E-13
52885.359618,5.073E-12,7.673E-13
52887.858414,4.706E-12,5.767E-13
52889.897951,4.543E-12,4.929E-13
52951.9486,4.368E-12,7.028E-13
52953.919988,4.763E-12,7.114E-13
52955.827303,4.605E-12,5.997E-13
52957.077581,4.153E-12,8.073E-13
52959.966933,5.37E-12,6.215E-13
52962.988322,4.432E-12,4.918E-13
52965.025451,5.611E-12,5.844E-13
52967.062303,6.221E-12,6.281E-13
52969.295359,4.744E-12,4.818E-13
52971.06934,4.913E-12,5.954E-13
52973.957396,5.068E-12,5.223E-13
52976.915174,4.466E-12,5.92E-13
52978.162581,6.38E-12,6.066E-13
52980.852581,4.821E-12,5.604E-13
52982.749618,5.53E-12,4.77E-13
52985.913877,7.697E-12,6.963E-13
52988.731192,5.229E-12,4.589E-13
52990.689711,4.833E-12,5.363E-13
52992.594063,5.783E-12,6.567E-13
52994.907303,5.812E-12,5.88E-13
52997.592488,4.52E-12,5.699E-13
52999.639803,5.466E-12,6.575E-13
53002.727951,4.229E-12,5.664E-13
53004.8261,4.182E-12,6.855E-13
53006.139062,5.092E-12,5.597E-13
53008.7661,5.265E-12,6.601E-13
53010.593137,6.823E-12,6.944E-13
53013.025359,6.83E-12,6.568E-13
53015.862859,6.842E-12,5.355E-13
53017.297303,7.493E-12,4.899E-13
53020.262581,7.25E-12,5.313E-13
53022.8236,7.379E-12,6.253E-13
53024.859896,8.686E-12,5.43E-13
53027.673507,8.807E-12,7.118E-13
53029.573877,6.784E-12,5.108E-13
53032.66934,7.809E-12,6.826E-13
53035.036192,7.282E-12,5.131E-13
53036.661285,9.112E-12,6.144E-13
53038.715451,7.716E-12,5.455E-13
53041.525637,7.632E-12,5.814E-13
53043.424803,7.482E-12,7.066E-13
53046.510914,9.002E-12,5.46E-13
53048.760822,8.665E-12,6.833E-13
53051.261377,1.317E-11,7.697E-13
53053.162859,9.916E-12,5.937E-13
53055.720174,1.112E-11,8.134E-13
53057.7586,1.027E-11,5.563E-13
53060.660914,8.867E-12,6.669E-13
53062.730637,7.343E-12,5.498E-13
53064.648414,5.463E-12,4.425E-13
53066.75147,7.062E-12,5.806E-13
53069.049525,6.716E-12,5.39E-13
53071.675637,5.4E-12,4.918E-13
53074.946377,5.71E-12,5.92E-13
53076.714988,3.711E-12,4.626E-13
53079.617766,4.682E-12,5.3E-13
53081.9186,5.026E-12,5.673E-13
53083.955359,5.29E-12,7.076E-13
53085.857859,8.825E-12,7.091E-13
53088.539988,6.703E-12,6.557E-13
53090.438692,6.126E-12,4.695E-13
53092.40684,5.103E-12,5.006E-13
53095.442951,5.964E-12,4.557E-13
53098.576655,4.928E-12,5.203E-13
53100.30184,4.361E-12,5.109E-13
53102.392118,3.675E-12,4.594E-13
53109.492118,5.307E-12,8.75E-13
53111.463137,4.937E-12,6.097E-13
53113.55897,5.334E-12,4.012E-13
53115.599248,5.898E-12,6.179E-13
53118.5486,8.655E-12,4.541E-13
53120.649711,7.296E-12,4.913E-13
53123.541748,7.525E-12,5.053E-13
53125.57647,6.023E-12,6.153E-13
53127.541007,6.486E-12,5.754E-13
53130.564525,6.444E-12,6.919E-13
53132.391933,5.707E-12,4.795E-13
53134.360174,6.154E-12,4.641E-13
53136.324896,5.673E-12,4.804E-13
53139.412581,5.587E-12,6.272E-13
53141.720914,7.81E-12,6.191E-13
53144.130914,6.318E-12,5.377E-13
53146.166007,7.654E-12,5.832E-13
53148.536377,9.814E-12,6.52E-13
53151.430081,9.228E-12,5.197E-13
53153.404525,7.544E-12,6.169E-13
53155.374988,1.066E-11,7.015E-13
53158.383044,1.204E-11,6.505E-13
53160.408414,1.15E-11,7.279E-13
53162.392951,1.198E-11,5.155E-13
53165.278877,8.922E-12,5.295E-13
53167.381377,7.539E-12,4.841E-13
53169.081655,7.463E-12,6.993E-13
53172.232674,9.414E-12,6.148E-13
53174.470451,8.19E-12,4.512E-13
53176.760266,1.018E-11,4.594E-13
53179.117766,1.072E-11,6.421E-13
53182.1386,9.738E-12,5.654E-13
53184.243414,1.213E-11,5.854E-13
53186.279525,1.275E-11,4.464E-13
53188.106655,1.537E-11,5.898E-13
53190.6861,1.048E-11,7.029E-13
53193.026563,1.255E-11,6.356E-13
53196.45184,1.114E-11,5.153E-13
53198.22397,1.199E-11,5.474E-13
53200.259063,1.124E-11,5.387E-13
53202.419618,1.186E-11,6.022E-13
53204.594525,8.89E-12,5.516E-13
53207.996748,7.125E-12,5.444E-13
53210.165729,8.731E-12,6.154E-13
53212.13897,8.331E-12,5.203E-13
53214.370637,8.603E-12,5.825E-13
53216.257674,8.043E-12,5.91E-13
53218.242859,8.211E-12,5.508E-13
53220.921562,7.845E-12,5.003E-13
53224.145081,8.76E-12,6.3E-13
53226.180729,5.754E-12,5.136E-13
53228.216562,7.706E-12,4.74E-13
53230.246007,7.583E-12,5.419E-13
53232.084433,6.432E-12,5.952E-13
53237.913414,6.216E-12,5.279E-13
53239.813507,7.853E-12,7.168E-13
53242.900266,7.438E-12,6.295E-13
53244.868044,7.113E-12,6.286E-13
53247.377674,6.638E-12,6.373E-13
53249.480822,7.128E-12,5.22E-13
53251.448137,6.674E-12,5.139E-13
53253.069618,7.505E-12,5.686E-13
53255.17397,7.434E-12,5.39E-13
53317.056655,1.142E-11,6.32E-13
53318.688692,9.818E-12,5.548E-13
53321.061285,1.476E-11,6.791E-13
53323.025266,2.049E-11,5.647E-13
53326.299063,2.393E-11,6.387E-13
53328.99397,1.444E-11,5.792E-13
53330.893044,1.576E-11,6.137E-13
53332.928322,1.283E-11,5.911E-13
53335.811285,1.059E-11,6.289E-13
53337.842766,1.666E-11,5.165E-13
53340.211285,1.256E-11,6.527E-13
53342.619988,1.284E-11,6.616E-13
53345.707118,1.381E-11,6.753E-13
53352.005729,8.427E-12,6.725E-13
53355.027488,1.192E-11,5.339E-13
53356.99397,1.098E-11,4.619E-13
53359.095544,1.146E-11,5.478E-13
53360.924618,1.23E-11,5.594E-13
53363.023507,1.269E-11,6.094E-13
53365.858229,1.381E-11,6.651E-13
53368.218507,1.617E-11,7.219E-13
53370.702581,1.7E-11,5.727E-13
53372.935266,1.576E-11,6.314E-13
53374.90434,1.429E-11,5.402E-13
53377.720081,1.246E-11,6.151E-13
53380.213322,9.909E-12,4.722E-13
53382.773229,1.038E-11,5.234E-13
53384.804618,1.076E-11,5.039E-13
53386.770544,9.846E-12,4.849E-13
53388.738229,1.201E-11,5.512E-13
53391.687211,1.099E-11,6.196E-13
53393.653692,1.22E-11,6.609E-13
53396.531377,1.196E-11,6.174E-13
53398.580081,1.321E-11,5.75E-13
53400.675729,1.137E-11,5.261E-13
53403.695914,1.293E-11,7.451E-13
53406.188785,1.369E-11,7.627E-13
53407.816007,1.017E-11,5.318E-13
53412.282766,1.869E-11,5.787E-13
53414.708414,2.078E-11,5.11E-13
53416.807674,1.773E-11,6.213E-13
53419.743137,1.795E-11,6.811E-13
53421.659155,1.531E-11,6.59E-13
53423.887581,1.057E-11,5.488E-13
53426.825451,1.137E-11,5.618E-13
53428.741285,1.229E-11,5.107E-13
53430.707766,1.148E-11,4.817E-13
53433.7236,1.054E-11,4.998E-13
53435.555174,1.111E-11,6.676E-13
53438.638044,9.672E-12,5.138E-13
53441.380174,7.953E-12,6.131E-13
53443.486377,9.363E-12,4.65E-13
53445.312025,8.023E-12,6.316E-13
53447.955729,9.909E-12,6.824E-13
53449.727211,1.078E-11,7.309E-13
53451.428229,1.06E-11,5.736E-13
53454.624062,8.759E-12,6.481E-13
53456.260174,9.55E-12,6.548E-13
53458.625174,1.12E-11,9.871E-13
53462.358785,1.17E-11,6.408E-13
53464.1286,1.45E-11,6.152E-13
53466.375729,9.759E-12,4.932E-13
53468.339711,7.229E-12,4.646E-13
53470.305081,9.261E-12,6.082E-13
53472.536562,6.786E-12,4.555E-13
53475.484618,7.881E-12,5.17E-13
53477.586377,9.508E-12,4.938E-13
53479.484062,9.479E-12,5.091E-13
53482.432488,8.937E-12,5.401E-13
53484.466007,8.777E-12,5.246E-13
53486.499711,7.527E-12,4.579E-13
53490.222951,9.655E-12,5.458E-13
53491.883229,9.845E-12,6.266E-13
53494.83184,1.137E-11,6.761E-13
53496.663414,1.728E-11,5.359E-13
53499.275914,1.003E-11,7.095E-13
53501.711192,9.417E-12,5.053E-13
53503.543877,1.064E-11,5.147E-13
53506.562025,1.246E-11,6.58E-13
53509.383137,1.09E-11,7.102E-13
53510.823785,1.136E-11,6.913E-13
53513.507766,1.003E-11,5.963E-13
53515.406748,1.121E-11,5.48E-13
53517.561285,1.069E-11,6.482E-13
53519.607303,9.976E-12,5.706E-13
53522.55647,1.039E-11,5.97E-13
53524.457488,7.95E-12,5.871E-13
53527.201748,7.898E-12,6.132E-13
53529.947859,9.621E-12,7.734E-13
53531.129803,1.02E-11,6.649E-13
53533.299988,7.419E-12,4.224E-13
53536.384896,6.263E-12,3.879E-13
53538.073785,6.286E-12,5.807E-13
53540.315637,7.817E-12,4.944E-13
53542.280359,8.093E-12,6.033E-13
53545.228507,6.828E-12,5.058E-13
53548.104248,5.935E-12,5.168E-13
53550.137211,5.792E-12,4.779E-13
53552.101748,6.635E-12,5.72E-13
53554.982859,5.778E-12,6.047E-13
53557.691377,7.642E-12,6.426E-13
53559.324433,6.888E-12,4.516E-13
53562.273322,5.924E-12,4.614E-13
53564.238229,6.053E-12,4.618E-13
53566.132859,7.272E-12,4.834E-13
53568.437951,8.722E-12,5.644E-13
53571.249062,7.764E-12,6.008E-13
53573.419988,6.456E-12,5.863E-13
53575.185081,7.694E-12,4.416E-13
53577.929155,8.425E-12,5.51E-13
53580.943322,7.513E-12,6.573E-13
53583.301377,8.781E-12,5.665E-13
53585.286007,5.992E-12,6.982E-13
53587.886007,9.327E-12,6.44E-13
53589.212581,7.725E-12,4.067E-13
53592.0911,7.908E-12,6.235E-13
53594.053414,8.806E-12,5.446E-13
53597.000637,8.711E-12,5.178E-13
53598.896748,7.239E-12,5.795E-13
53601.336007,5.465E-12,5.532E-13
53606.251748,8.514E-12,5.166E-13
53610.2511,7.832E-12,5.929E-13
53612.792025,8.626E-12,5.78E-13
53616.020359,8.183E-12,5.021E-13
53617.649711,7.341E-12,5.935E-13
53620.082211,8.804E-12,5.663E-13
53681.940914,4.973E-12,4.162E-13
53684.617025,8.487E-12,7.87E-13
53684.683137,6.903E-12,6.825E-13
53685.869618,1.229E-11,6.891E-13
53687.695544,9.733E-12,7.106E-13
53690.63897,7.951E-12,6.39E-13
53692.940914,6.227E-12,4.71E-13
53694.844063,8.509E-12,6.588E-13
53697.012766,8.318E-12,4.962E-13
53699.172488,8.6E-12,5.542E-13
53701.977581,9.545E-12,6.482E-13
53704.662396,7.944E-12,5.047E-13
53706.95684,7.466E-12,6.117E-13
53709.918877,1.062E-11,6.315E-13
53711.817396,9.914E-12,5.29E-13
53714.505822,9.409E-12,5.73E-13
53716.276377,8.856E-12,6.106E-13
53717.719618,6.781E-12,5.81E-13
53720.339803,5.525E-12,4.197E-13
53722.895729,7.977E-12,6.362E-13
53725.252211,9.208E-12,5.613E-13
53727.876192,6.428E-12,6.092E-13
53730.038414,1.118E-11,6.325E-13
53732.987396,7.175E-12,5.787E-13
53734.882118,1.233E-11,5.049E-13
53736.847199,1.049E-11,5.312E-13
53739.077384,8.912E-12,5.692E-13
53742.156458,9.913E-12,7.062E-13
53743.791748,1.034E-11,6.036E-13
53745.879421,9.283E-12,5.2E-13
53748.76684,7.78E-12,4.992E-13
53750.992847,7.139E-12,5.87E-13
53753.617477,1.044E-11,5.618E-13
53755.698866,1.163E-11,5.874E-13
53757.87684,2.062E-11,6.834E-13
53762.532118,1.542E-11,7.142E-13
53765.346007,1.693E-11,6.698E-13
53767.699433,1.946E-11,6.334E-13
53769.867025,2.43E-11,6.584E-13
53771.442581,2.787E-11,7.895E-13
53774.779062,1.682E-11,5.554E-13
53776.543414,1.825E-11,6.19E-13
53778.370637,1.652E-11,5.661E-13
53780.334525,1.413E-11,5.204E-13
53783.755266,1.822E-11,6.053E-13
53785.851563,2.597E-11,8.309E-13
53788.458137,1.874E-11,5.935E-13
53790.353692,2.334E-11,6.591E-13
53792.780081,3.754E-11,6.592E-13
53796.38147,3.897E-11,7.343E-13
53797.973044,3.295E-11,7.488E-13
53799.937303,1.771E-11,6.332E-13
53802.481933,2.021E-11,5.372E-13
53804.440637,2.532E-11,6.56E-13
53807.452859,2.045E-11,6.893E-13
53809.369155,1.823E-11,5.168E-13
53811.656748,2.756E-11,7.608E-13
53813.612396,2.069E-11,5.701E-13
53815.985729,2.483E-11,6.428E-13
53818.652025,2.55E-11,9.383E-13
53820.503507,1.331E-11,4.518E-13
53821.552581,1.717E-11,5.664E-13
53822.583137,1.453E-11,5.779E-13
53823.632303,1.427E-11,6.205E-13
53825.615544,1.824E-11,5.77E-13
53827.445637,1.997E-11,7.416E-13
53829.541655,3.318E-11,6.234E-13
53832.556748,1.724E-11,6.392E-13
53834.589063,2.945E-11,6.492E-13
53836.553507,2.133E-11,6.67E-13
53839.497674,1.048E-11,5.643E-13
53841.600914,1.104E-11,6.438E-13
53843.56184,2.579E-11,5.911E-13
53846.43684,1.846E-11,5.463E-13
53848.740266,2.785E-11,7.528E-13
53851.346285,1.496E-11,6.278E-13
53853.782674,1.266E-11,5.486E-13
53855.746748,1.391E-11,6.779E-13
53858.691285,1.627E-11,5.978E-13
53860.181933,1.655E-11,5.914E-13
53862.556933,1.202E-11,5.735E-13
53865.443322,3.64E-11,1.046E-12
53867.533785,2.841E-11,7.794E-13
53869.500266,2.292E-11,5.877E-13
53872.446748,1.626E-11,5.438E-13
53874.344803,1.981E-11,5.559E-13
53876.442674,4.254E-11,6.913E-13
53879.387025,2.087E-11,5.997E-13
53881.406933,1.933E-11,5.802E-13
53883.568692,2.361E-11,6.738E-13
53886.396748,1.369E-11,5.61E-13
53888.289988,1.978E-11,6.393E-13
53891.165081,1.141E-11,6.487E-13
53893.4086,1.663E-11,6.582E-13
53895.367766,1.525E-11,5.005E-13
53897.646933,1.336E-11,6.411E-13
53900.464433,1.528E-11,6.295E-13
53903.151748,1.728E-11,6.156E-13
53904.607303,1.704E-11,5.817E-13
53907.157211,1.706E-11,5.68E-13
53909.45147,1.9E-11,5.569E-13
53912.399618,1.302E-11,5.616E-13
53914.170174,1.518E-11,5.969E-13
53917.568414,1.468E-11,6.87E-13
53919.675359,1.733E-11,8.337E-13
53924.506933,1.15E-11,5.427E-13
53926.28434,1.079E-11,5.016E-13
53929.347766,1.324E-11,6.13E-13
53929.37397,1.205E-11,1.86E-12
53930.866655,1.156E-11,6.269E-13
53932.493692,1.353E-11,5.753E-13
53935.395081,1.378E-11,7.486E-13
53938.40147,1.307E-11,5.085E-13
53940.166007,1.382E-11,6.658E-13
53942.198507,1.191E-11,7.569E-13
53945.140081,1.064E-11,5.98E-13
53947.175729,1.142E-11,6.71E-13
53950.119433,1.177E-11,6.623E-13
53952.0086,1.505E-11,6.198E-13
53954.112581,1.442E-11,5.503E-13
53958.949433,1.746E-11,5.898E-13
53961.520822,2.008E-11,6.591E-13
53964.339063,1.813E-11,6.745E-13
53965.237674,1.927E-11,7.227E-13
53968.198137,1.975E-11,6.055E-13
53970.160544,2.355E-11,5.743E-13
53972.115081,2.64E-11,5.697E-13
53975.208692,2.844E-11,6.351E-13
53978.337951,2.118E-11,6.872E-13
53980.370544,1.819E-11,5.783E-13
53982.990729,2.249E-11,5.121E-13
53985.345359,2.079E-11,8.69E-13
54047.046655,2.298E-11,6.119E-13
54049.855544,2.316E-11,6.873E-13
54052.220174,2.158E-11,6.291E-13
54053.983137,2.058E-11,6.498E-13
54056.214711,1.975E-11,6.244E-13
54059.087303,1.949E-11,6.65E-13
54061.257025,1.738E-11,6.315E-13
54063.670822,1.483E-11,7.639E-13
54065.840914,1.543E-11,6.241E-13
54068.000266,1.54E-11,5.784E-13
54070.085359,1.891E-11,7.543E-13
54072.844155,1.663E-11,6.144E-13
54075.127581,1.896E-11,8.821E-13
54077.819896,1.877E-11,5.617E-13
54079.782859,2.154E-11,6.527E-13
54082.075822,2.423E-11,6.147E-13
54084.039803,1.882E-11,7.267E-13
54088.034896,1.378E-11,5.62E-13
54089.010914,1.365E-11,5.582E-13
54091.763044,1.25E-11,7.123E-13
54093.931655,1.102E-11,5.938E-13
54095.95897,1.121E-11,6.091E-13
54098.560729,1.211E-11,6.799E-13
54100.730451,1.219E-11,5.575E-13
54103.164433,1.187E-11,6.77E-13
54106.108877,1.353E-11,5.929E-13
54107.93684,1.538E-11,6.05E-13
54110.03184,1.426E-11,6.926E-13
54112.065266,1.607E-11,5.537E-13
54115.143229,1.414E-11,5.623E-13
54117.173322,1.28E-11,6.362E-13
54119.855266,1.142E-11,6.336E-13
54121.817859,1.131E-11,5.252E-13
54124.633877,1.203E-11,5.217E-13
54126.795451,1.367E-11,5.69E-13
54128.759433,1.42E-11,5.559E-13
54131.691285,1.361E-11,5.138E-13
54133.866933,1.326E-11,5.659E-13
54136.340359,1.43E-11,6.311E-13
54138.64147,1.17E-11,6.638E-13
54140.266007,1.095E-11,6.359E-13
54142.565914,1.044E-11,6.154E-13
54145.047396,1.394E-11,5.28E-13
54147.678229,2.02E-11,5.806E-13
54149.640637,1.852E-11,6.904E-13
54152.506748,1.821E-11,7.507E-13
54154.407951,1.458E-11,7.262E-13
54156.980174,1.265E-11,5.213E-13
54159.450729,1.151E-11,6.444E-13
54161.413692,1.096E-11,5.813E-13
54163.984248,1.084E-11,6.142E-13
54166.539896,8.067E-12,7.034E-13
54169.680266,1.077E-11,8.629E-13
54172.212951,8.608E-12,6.312E-13
54174.394988,1.087E-11,6.204E-13
54176.610914,1.204E-11,7.035E-13
54178.581377,1.309E-11,5.02E-13
54180.6811,1.035E-11,6.775E-13
54182.642025,9.615E-12,5.584E-13
54185.314711,9.938E-12,6.345E-13
54186.685822,9.703E-12,5.939E-13
54189.579896,6.979E-12,5.019E-13
54191.540637,7.793E-12,5.709E-13
54193.504155,7.289E-12,6.941E-13
54196.584618,5.563E-12,4.193E-13
54199.463322,6.104E-12,7.502E-13
54201.491933,6.201E-12,5.79E-13
54203.854433,7.642E-12,7.873E-13
54206.473414,7.904E-12,5.812E-13
54208.219433,7.484E-12,7.677E-13
54210.317766,6.548E-12,5.573E-13
54212.82147,4.802E-12,4.352E-13
54214.850359,6.09E-12,8.18E-13
54217.203229,4.548E-12,4.713E-13
54219.492488,3.741E-12,5.582E-13
54221.921285,4.502E-12,7.102E-13
54224.343414,4.302E-12,6.078E-13
54226.439155,4.965E-12,5.266E-13
54229.312674,3.596E-12,4.651E-13
54231.542118,4.701E-12,6.623E-13
54233.637581,4.919E-12,5.87E-13
54235.604803,3.709E-12,5.291E-13
54238.5336,5.34E-12,4.524E-13
54240.443229,6.27E-12,6.015E-13
54243.440822,4.7E-12,5.135E-13
54245.488044,6.639E-12,5.893E-13
54247.45184,6.019E-12,5.169E-13
54250.392025,8.081E-12,4.9E-13
54252.35147,7.388E-12,7.905E-13
54254.717859,5.935E-12,4.609E-13
54257.662118,1.634E-11,6.012E-13
54259.556377,1.391E-11,5.689E-13
54261.587674,8.918E-12,5.266E-13
54264.14397,9.157E-12,7.774E-13
54266.694988,8.467E-12,5.538E-13
54268.791007,6.9E-12,7.389E-13
54271.735174,7.314E-12,6.083E-13
54273.764988,8.598E-12,5.968E-13
54276.249618,9.24E-12,5.681E-13
54278.414988,9.607E-12,6.418E-13
54280.294711,8.54E-12,5.21E-13
54282.793137,8.775E-12,5.097E-13
54285.349988,1.007E-11,6.202E-13
54287.4411,1.092E-11,6.874E-13
54289.65684,9.977E-12,6.107E-13
54290.255544,9.762E-12,5.556E-13
54291.762951,1.006E-11,5.566E-13
54292.74684,9.244E-12,4.842E-13
54293.713877,1.025E-11,5.716E-13
54294.707766,1.054E-11,9.996E-13
54295.677674,1.154E-11,5.436E-13
54297.260174,1.195E-11,6.305E-13
54299.22184,1.241E-11,5.98E-13
54301.252766,1.221E-11,5.346E-13
54303.542396,1.155E-11,4.964E-13
54306.15897,1.22E-11,6.822E-13
54308.048322,1.309E-11,5.26E-13
54310.553044,1.429E-11,6.264E-13
54313.495266,1.492E-11,9.291E-13
54318.259248,1.361E-11,6.405E-13
54320.565729,1.218E-11,6.119E-13
54322.135729,1.304E-11,5.229E-13
54325.069525,1.49E-11,5.829E-13
54327.179062,1.421E-11,7.176E-13
54329.337118,1.65E-11,6.992E-13
54332.082674,1.663E-11,5.534E-13
54334.376192,1.946E-11,5.785E-13
54336.319803,1.955E-11,8.682E-13
54338.879803,1.395E-11,5.344E-13
54341.756655,1.29E-11,6.584E-13
54344.245914,1.182E-11,5.859E-13
