Time,Flux,+-
54785.375451,1.532E-10,1.791E-12
54785.775359,1.501E-10,1.45E-12
54786.219433,1.535E-10,1.96E-12
54786.824618,1.469E-10,2.259E-12
54787.063692,1.44E-10,1.374E-12
54787.333137,1.437E-10,1.076E-11
54787.670359,1.373E-10,1.53E-12
54788.247488,1.365E-10,1.948E-12
54788.715359,1.275E-10,1.372E-12
54789.227859,1.292E-10,2.044E-12
54789.305822,1.305E-10,1.334E-12
54789.818414,1.305E-10,1.429E-12
54790.211377,1.313E-10,1.501E-12
54790.743877,1.288E-10,1.58E-12
54791.013785,1.321E-10,1.713E-12
54791.779618,1.278E-10,1.472E-12
54791.791192,1.254E-10,1.667E-12
54792.24897,1.297E-10,1.448E-12
54792.9086,1.294E-10,1.741E-12
54793.366377,1.281E-10,1.572E-12
54793.806377,1.246E-10,1.574E-12
54794.207118,1.301E-10,1.556E-12
54794.218877,1.3E-10,1.429E-12
54794.731562,1.3E-10,1.495E-12
54795.172951,1.32E-10,1.379E-12
54795.711655,1.367E-10,1.62E-12
54796.023507,1.359E-10,1.506E-12
54796.154618,1.34E-10,1.25E-12
54796.759618,1.316E-10,1.521E-12
54797.163507,1.326E-10,1.713E-12
54797.727303,1.291E-10,1.198E-12
54798.013785,1.256E-10,1.437E-12
54798.517581,1.221E-10,1.257E-12
54798.790359,1.252E-10,1.61E-12
54799.033414,1.315E-10,1.55E-12
54799.63184,1.306E-10,1.571E-12
54800.0136,1.311E-10,1.659E-12
54800.546007,1.313E-10,1.553E-12
54800.820914,1.328E-10,1.656E-12
54801.284896,1.234E-10,1.64E-12
54801.870914,1.256E-10,1.368E-12
54802.370451,1.274E-10,1.304E-12
54802.957396,1.238E-10,1.798E-12
54802.968137,1.277E-10,1.42E-12
54803.351377,1.28E-10,1.551E-12
54803.886285,1.265E-10,1.256E-12
54804.331933,1.259E-10,1.571E-12
54804.811285,1.251E-10,1.78E-12
54805.312766,1.293E-10,1.584E-12
54805.836563,1.304E-10,1.372E-12
54805.848692,1.243E-10,1.628E-12
54806.359525,1.177E-10,1.132E-12
54806.84147,1.245E-10,1.635E-12
54807.303507,1.212E-10,1.452E-12
54807.748692,1.225E-10,1.259E-12
54807.885544,1.256E-10,1.36E-12
54808.284525,1.173E-10,1.435E-12
54808.732396,1.31E-10,1.845E-12
54809.265174,1.429E-10,1.382E-12
54809.834896,1.42E-10,1.365E-12
54810.245266,1.523E-10,1.477E-12
54810.313414,1.526E-10,1.8E-12
54810.693229,1.554E-10,1.632E-12
54811.225544,1.421E-10,1.364E-12
54811.660174,1.382E-10,1.534E-12
54812.1336,1.413E-10,1.313E-12
54812.144896,1.454E-10,1.518E-12
54812.583414,1.463E-10,1.343E-12
54813.033229,1.421E-10,1.703E-12
54813.621748,1.45E-10,1.557E-12
54813.949155,1.413E-10,1.555E-12
54814.613877,1.382E-10,1.649E-12
54814.995822,1.404E-10,1.44E-12
54815.075081,1.342E-10,1.488E-12
54815.593507,1.407E-10,1.606E-12
54816.129618,1.427E-10,1.347E-12
54816.435081,1.402E-10,1.513E-12
54817.106748,1.451E-10,1.581E-12
54817.117766,1.421E-10,1.381E-12
54817.55397,1.397E-10,1.411E-12
54818.155822,1.379E-10,1.504E-12
54818.600637,1.408E-10,2.156E-12
54819.068229,1.36E-10,1.596E-12
54819.408137,1.392E-10,1.58E-12
54820.047581,1.324E-10,1.829E-12
54820.060266,1.309E-10,1.353E-12
54820.455914,1.331E-10,2.285E-12
54821.028137,1.231E-10,1.55E-12
54821.542766,1.261E-10,1.434E-12
54822.0086,1.237E-10,1.547E-12
54822.021655,1.234E-10,1.32E-12
54822.546192,1.229E-10,1.291E-12
54822.988414,1.234E-10,1.384E-12
54823.465174,1.152E-10,1.743E-12
54824.1086,1.153E-10,9.806E-13
54824.508414,1.101E-10,1.143E-12
54824.878137,1.116E-10,1.397E-12
54825.085914,1.151E-10,1.617E-12
54825.533137,1.098E-10,1.265E-12
54826.202211,1.103E-10,1.163E-12
54826.405637,1.11E-10,1.947E-12
54826.57684,1.134E-10,1.404E-12
54827.319433,1.191E-10,1.603E-12
54827.819155,1.169E-10,1.429E-12
54828.298785,1.163E-10,1.907E-12
54828.551748,1.222E-10,1.974E-12
54828.801007,1.18E-10,1.47E-12
54829.278785,1.299E-10,1.676E-12
54829.849618,1.292E-10,1.495E-12
54830.259155,1.371E-10,1.937E-12
54830.762488,1.323E-10,1.769E-12
54830.829525,1.318E-10,1.33E-12
54831.238785,1.283E-10,1.954E-12
54831.946377,1.306E-10,1.411E-12
54832.346192,1.297E-10,1.414E-12
54832.818044,1.31E-10,1.552E-12
54833.329063,1.34E-10,1.278E-12
54833.772118,1.398E-10,1.59E-12
54833.784155,1.391E-10,1.167E-12
54834.112488,1.385E-10,1.583E-12
54834.81934,1.321E-10,1.563E-12
54835.541007,1.252E-10,1.403E-12
54835.5536,1.25E-10,1.421E-12
54835.801377,1.264E-10,1.32E-12
54836.208322,1.309E-10,1.837E-12
54836.715914,1.269E-10,1.421E-12
54837.187025,1.222E-10,2.951E-12
54837.762951,1.265E-10,1.439E-12
54838.167674,1.276E-10,2.145E-12
54838.177581,1.276E-10,1.335E-12
54838.702951,1.277E-10,1.55E-12
54839.147025,1.305E-10,2.955E-12
54839.725637,1.341E-10,1.546E-12
54840.190544,1.351E-10,1.813E-12
54840.773414,1.3E-10,1.453E-12
54841.107303,1.323E-10,1.855E-12
54841.361192,1.318E-10,1.563E-12
54841.81897,1.352E-10,1.462E-12
54842.226007,1.379E-10,1.596E-12
54842.802025,1.326E-10,1.506E-12
54843.068414,1.323E-10,2.169E-12
54843.391285,1.308E-10,1.378E-12
54843.848044,1.274E-10,1.407E-12
54844.305451,1.253E-10,1.433E-12
54844.82897,1.26E-10,1.433E-12
54844.961007,1.246E-10,1.575E-12
54845.287303,1.24E-10,1.76E-12
54845.875544,1.233E-10,1.463E-12
54846.404618,1.236E-10,9.466E-13
54846.922488,1.301E-10,1.563E-12
54847.389618,1.223E-10,1.546E-12
54847.916285,1.2E-10,1.447E-12
54847.970544,1.239E-10,1.473E-12
54848.304062,1.176E-10,1.444E-12
54848.64147,1.164E-10,1.62E-12
54849.350451,1.216E-10,1.57E-12
54849.800914,1.453E-10,1.844E-12
54849.81434,1.499E-10,1.46E-12
54850.327025,1.684E-10,1.444E-12
54850.650914,1.66E-10,1.81E-12
54851.434618,1.454E-10,1.895E-12
54851.827303,1.414E-10,1.79E-12
54851.837303,1.463E-10,1.602E-12
54852.222859,1.401E-10,1.363E-12
54852.632674,1.426E-10,1.923E-12
54853.203322,1.42E-10,1.455E-12
54853.751285,1.333E-10,1.438E-12
54854.18397,1.309E-10,1.553E-12
54854.249896,1.309E-10,1.147E-12
54854.64147,1.37E-10,1.553E-12
54855.296933,1.354E-10,1.285E-12
54855.688044,1.37E-10,1.475E-12
54856.145266,1.302E-10,1.867E-12
54856.622766,1.313E-10,1.315E-12
54856.799988,1.267E-10,1.768E-12
54857.192025,1.25E-10,1.314E-12
54857.715822,1.324E-10,1.611E-12
54858.305544,1.318E-10,1.254E-12
54858.697211,1.356E-10,1.582E-12
54859.115822,1.309E-10,1.402E-12
54859.352766,1.357E-10,1.204E-12
54859.688322,1.377E-10,1.707E-12
54860.266933,1.296E-10,1.764E-12
54860.725544,1.344E-10,1.632E-12
54861.314155,1.347E-10,1.509E-12
54861.576748,1.421E-10,1.541E-12
54862.294711,1.39E-10,1.784E-12
54862.622766,1.37E-10,1.456E-12
54863.106748,1.359E-10,1.308E-12
54863.609803,1.329E-10,1.663E-12
54864.324248,1.225E-10,1.446E-12
54864.781563,1.19E-10,1.864E-12
54865.202118,1.283E-10,2.04E-12
54865.56647,1.267E-10,1.513E-12
54866.114525,1.302E-10,1.612E-12
54867.403692,1.227E-10,1.576E-12
54867.675544,1.218E-10,1.472E-12
54868.315081,1.266E-10,1.31E-12
54868.384433,1.332E-10,1.547E-12
54868.707488,1.247E-10,1.431E-12
54869.296007,1.315E-10,1.792E-12
54869.782025,1.273E-10,1.632E-12
54873.286192,1.322E-10,1.812E-12
54876.688692,1.351E-10,1.423E-12
54878.719155,1.256E-10,1.443E-12
54880.612859,1.072E-10,1.66E-12
54882.844803,1.175E-10,1.756E-12
54884.670359,1.21E-10,1.217E-12
54887.678414,1.122E-10,1.648E-12
54890.623044,1.082E-10,1.393E-12
54892.782488,1.288E-10,1.445E-12
54894.811192,1.275E-10,1.542E-12
54896.707211,1.227E-10,1.538E-12
54898.60434,1.295E-10,1.67E-12
54901.677581,1.368E-10,1.415E-12
54904.034063,1.693E-10,1.707E-12
54905.602488,1.743E-10,2.041E-12
54908.571748,1.986E-10,1.907E-12
54910.182118,1.672E-10,1.991E-12
54913.192488,1.641E-10,1.552E-12
54915.153785,1.42E-10,1.991E-12
54917.252766,1.241E-10,1.583E-12
54919.282303,1.24E-10,1.509E-12
54921.376655,1.128E-10,1.387E-12
54924.115174,1.122E-10,1.945E-12
54926.14397,1.084E-10,1.678E-12
54929.312025,1.18E-10,1.725E-12
54931.509711,1.319E-10,1.297E-12
54934.453322,1.283E-10,1.43E-12
54936.480544,1.226E-10,1.367E-12
54938.443044,1.175E-10,1.463E-12
54940.404896,1.107E-10,1.342E-12
54943.611192,1.328E-10,1.658E-12
54945.442303,1.193E-10,1.356E-12
54947.601007,1.169E-10,1.771E-12
54949.563229,1.137E-10,1.467E-12
54952.968044,1.227E-10,1.877E-12
54955.267951,1.224E-10,1.777E-12
54957.869433,1.155E-10,1.621E-12
54959.701377,1.409E-10,1.537E-12
54962.453322,1.307E-10,1.427E-12
54965.421655,1.26E-10,1.399E-12
54967.224803,1.154E-10,1.592E-12
54968.298785,1.178E-10,1.239E-12
54970.432025,1.11E-10,1.771E-12
54973.439433,1.128E-10,1.801E-12
54976.383229,1.161E-10,1.789E-12
54980.372303,1.524E-10,1.8E-12
54982.538785,1.329E-10,1.55E-12
54985.479433,1.431E-10,1.28E-12
54987.371748,1.371E-10,1.477E-12
54989.399711,1.66E-10,1.663E-12
54992.344525,1.457E-10,1.435E-12
54994.175729,1.465E-10,1.678E-12
54997.315637,1.384E-10,1.526E-12
54999.369063,1.374E-10,1.721E-12
55001.832118,1.267E-10,1.318E-12
55004.314618,1.183E-10,1.369E-12
55006.276285,1.374E-10,1.848E-12
55008.36934,1.469E-10,1.735E-12
55010.788507,1.237E-10,1.953E-12
55013.694062,1.33E-10,1.543E-12
55015.959525,1.233E-10,1.118E-12
55018.059896,1.366E-10,1.281E-12
55020.08147,1.432E-10,1.483E-12
55022.891377,1.437E-10,1.67E-12
55024.852859,1.483E-10,2.074E-12
55027.106007,1.342E-10,1.939E-12
55030.284988,1.364E-10,1.214E-12
55034.274155,1.382E-10,1.584E-12
55036.3036,1.462E-10,1.544E-12
55038.398785,1.577E-10,1.633E-12
55041.339711,1.532E-10,1.379E-12
55044.149618,1.564E-10,1.758E-12
55046.178137,1.739E-10,1.838E-12
55048.139988,1.881E-10,1.834E-12
55050.2986,1.882E-10,1.912E-12
55053.241748,1.695E-10,1.846E-12
55055.270451,1.699E-10,1.444E-12
55058.147118,1.615E-10,1.833E-12
55060.109618,1.71E-10,1.459E-12
55062.337859,1.799E-10,1.468E-12
55064.753507,1.841E-10,1.989E-12
55065.497766,1.926E-10,1.545E-12
55066.985451,1.846E-10,1.201E-12
55068.226748,1.839E-10,1.253E-12
55069.421285,1.699E-10,1.316E-12
55070.329803,1.652E-10,1.013E-12
55071.891192,1.667E-10,1.447E-12
55133.902303,1.239E-10,1.614E-12
55138.061007,1.274E-10,1.311E-12
55139.800081,1.208E-10,1.699E-12
55141.950359,1.289E-10,1.461E-12
55143.921655,1.293E-10,1.434E-12
55145.813414,1.279E-10,1.726E-12
55148.085081,1.186E-10,1.292E-12
55153.77684,1.239E-10,1.84E-12
55155.680729,1.217E-10,1.708E-12
55158.55184,1.681E-10,1.693E-12
55160.8361,1.395E-10,1.595E-12
55162.610544,1.387E-10,1.522E-12
55164.778414,1.448E-10,1.548E-12
55167.578692,1.383E-10,1.416E-12
55169.733877,1.588E-10,1.826E-12
55172.937118,1.542E-10,1.557E-12
55174.507766,1.459E-10,1.834E-12
55176.929062,1.373E-10,1.933E-12
55178.960266,1.517E-10,1.673E-12
55181.577581,1.602E-10,1.784E-12
55184.80184,1.576E-10,1.558E-12
55186.696748,1.544E-10,1.51E-12
55188.895174,1.536E-10,1.77E-12
55190.725359,1.625E-10,1.481E-12
55192.951748,1.483E-10,1.492E-12
55195.82684,1.591E-10,1.452E-12
55198.452674,1.898E-10,1.403E-12
55200.731748,2.191E-10,1.75E-12
55202.75897,2.527E-10,2.193E-12
55204.787951,2.352E-10,1.783E-12
55206.814618,1.914E-10,1.433E-12
55208.454433,1.699E-10,1.626E-12
55211.193322,1.498E-10,2.08E-12
55213.689711,1.485E-10,1.45E-12
55216.259711,1.483E-10,1.846E-12
55219.500451,1.621E-10,1.354E-12
55220.613044,1.623E-10,1.465E-12
55223.912674,1.385E-10,2.513E-12
55225.533692,1.411E-10,1.594E-12
55227.610174,1.381E-10,1.569E-12
55230.422303,1.403E-10,1.497E-12
55232.917396,1.501E-10,1.702E-12
55237.748322,1.611E-10,1.515E-12
55239.709711,1.418E-10,1.254E-12
55241.735174,1.37E-10,1.903E-12
55244.155451,1.273E-10,1.683E-12
55248.669062,1.103E-10,1.331E-12
55251.80684,1.123E-10,1.292E-12
55253.768229,1.142E-10,1.446E-12
55254.684988,1.208E-10,1.381E-12
55258.607303,1.409E-10,1.482E-12
55261.091192,1.391E-10,1.687E-12
55263.014248,1.449E-10,1.622E-12
55265.604155,1.431E-10,1.466E-12
55268.220637,1.41E-10,1.394E-12
55269.723785,1.386E-10,1.652E-12
55272.407581,1.368E-10,1.605E-12
55274.169618,1.383E-10,2.099E-12
55277.248229,1.422E-10,1.891E-12
55280.18647,1.436E-10,1.54E-12
55281.698137,1.417E-10,1.326E-12
55283.54897,1.272E-10,1.881E-12
55286.528877,1.158E-10,1.284E-12
55288.555637,1.253E-10,1.548E-12
55290.543692,1.318E-10,1.377E-12
55295.51184,1.326E-10,1.439E-12
55299.148785,1.127E-10,1.565E-12
55300.720822,1.109E-10,1.561E-12
55306.151933,1.163E-10,1.377E-12
55307.921933,9.716E-11,1.545E-12
55309.480359,1.072E-10,1.31E-12
55312.374988,1.05E-10,1.307E-12
55314.055359,1.107E-10,1.307E-12
55316.152118,1.223E-10,1.252E-12
55319.287025,1.312E-10,1.558E-12
55322.100174,1.196E-10,1.342E-12
55323.536192,1.088E-10,1.662E-12
55326.153692,1.122E-10,1.71E-12
55328.439803,1.057E-10,1.981E-12
55330.469155,1.091E-10,1.802E-12
55332.635266,1.016E-10,1.727E-12
55335.436655,1.107E-10,1.255E-12
55338.445451,1.209E-10,1.562E-12
55339.894062,1.117E-10,1.525E-12
55342.498414,1.225E-10,1.289E-12
55344.525451,1.247E-10,1.581E-12
55346.4211,1.015E-10,1.265E-12
55349.387581,9.985E-11,1.453E-12
55351.389525,9.664E-11,1.12E-12
55353.415729,9.487E-11,1.214E-12
55356.357859,1.047E-10,1.622E-12
55358.974618,1.129E-10,1.211E-12
55360.76147,1.156E-10,1.473E-12
55363.418137,1.162E-10,1.432E-12
55365.330544,1.332E-10,1.564E-12
55367.472025,1.184E-10,1.591E-12
55370.287488,1.997E-10,1.876E-12
55372.860729,1.713E-10,1.869E-12
55374.924896,1.656E-10,1.661E-12
55376.914988,1.513E-10,1.791E-12
55379.110822,1.546E-10,2.088E-12
55381.207488,1.591E-10,1.495E-12
55384.212118,1.262E-10,1.305E-12
55386.437303,1.404E-10,1.746E-12
55388.397118,1.679E-10,1.544E-12
55393.189896,2.016E-10,1.734E-12
55395.975729,1.987E-10,2.01E-12
55398.198507,2.145E-10,1.968E-12
55400.045174,2.362E-10,1.898E-12
55403.363229,1.961E-10,1.648E-12
55405.337211,1.919E-10,1.807E-12
55407.286377,1.607E-10,1.58E-12
55410.226933,1.52E-10,1.279E-12
55412.214155,1.583E-10,2.168E-12
55414.149155,1.623E-10,1.639E-12
55417.039803,1.404E-10,1.554E-12
55419.967581,1.741E-10,1.816E-12
55421.798785,1.681E-10,1.604E-12
55423.9636,1.434E-10,1.509E-12
55428.7261,1.231E-10,1.965E-12
55431.081192,1.157E-10,1.711E-12
55433.760914,1.189E-10,1.618E-12
55435.985914,1.142E-10,1.232E-12
55499.93434,1.489E-10,1.665E-12
55501.892766,1.446E-10,1.447E-12
55503.8511,1.43E-10,1.591E-12
55505.949155,1.471E-10,1.939E-12
55507.894988,1.459E-10,1.553E-12
55509.997766,1.456E-10,1.556E-12
55512.850637,1.401E-10,1.618E-12
55514.877118,1.366E-10,1.694E-12
55516.837303,1.257E-10,1.8E-12
55519.783692,1.13E-10,1.463E-12
55521.80434,1.1E-10,1.744E-12
55523.643229,1.172E-10,1.383E-12
55526.511007,1.158E-10,1.615E-12
55530.459711,1.003E-10,1.248E-12
55532.938692,9.482E-11,1.467E-12
55533.772581,9.842E-11,1.103E-12
55535.925081,1.162E-10,1.555E-12
55537.882303,1.014E-10,1.725E-12
55540.889988,1.261E-10,1.345E-12
55542.916285,1.076E-10,1.119E-12
55545.921377,1.098E-10,1.615E-12
55548.149803,1.066E-10,1.886E-12
55549.974711,1.119E-10,1.136E-12
55551.934618,1.131E-10,1.102E-12
55554.808785,1.089E-10,1.118E-12
55556.768785,1.099E-10,1.271E-12
55558.794618,1.323E-10,1.193E-12
55561.015637,1.203E-10,1.585E-12
55563.760359,1.112E-10,1.169E-12
55565.785359,1.136E-10,1.463E-12
55568.468322,1.593E-10,1.274E-12
55570.360266,1.444E-10,1.786E-12
55573.36684,1.32E-10,1.485E-12
55575.463414,1.434E-10,1.72E-12
55577.884618,1.728E-10,1.547E-12
55582.777951,1.444E-10,1.713E-12
55585.079248,1.643E-10,1.814E-12
55587.690544,1.555E-10,1.878E-12
55589.580359,1.756E-10,1.679E-12
55591.79647,1.684E-10,1.638E-12
55594.09434,1.931E-10,3.335E-12
55596.695914,1.817E-10,1.809E-12
55598.854155,1.639E-10,1.503E-12
55601.335174,1.486E-10,1.466E-12
55603.754155,1.411E-10,1.657E-12
55605.778322,1.356E-10,1.415E-12
55608.652859,1.243E-10,1.435E-12
55610.156748,1.216E-10,1.316E-12
55612.703137,1.174E-10,1.637E-12
55615.120174,1.132E-10,1.653E-12
55617.670081,1.119E-10,1.185E-12
55619.891007,1.082E-10,1.554E-12
55622.3136,1.118E-10,1.379E-12
55624.339618,1.04E-10,1.177E-12
55626.296655,9.988E-11,1.27E-12
55629.695081,1.129E-10,1.77E-12
55631.087581,1.248E-10,1.82E-12
55633.752396,1.317E-10,1.494E-12
55636.488229,1.073E-10,1.461E-12
55638.645266,1.037E-10,1.229E-12
55640.671007,1.024E-10,1.367E-12
55643.47647,1.103E-10,1.504E-12
55645.595174,1.002E-10,1.545E-12
55650.287396,1.031E-10,1.352E-12
55652.756192,1.156E-10,1.547E-12
55654.403692,1.317E-10,1.601E-12
55656.999525,1.306E-10,1.714E-12
55662.55184,1.475E-10,1.669E-12
55663.464248,1.405E-10,2.02E-12
55665.491285,1.53E-10,1.534E-12
55667.450266,1.71E-10,1.686E-12
55669.409525,1.631E-10,1.746E-12
55671.433877,1.862E-10,2.071E-12
55673.590081,1.898E-10,1.814E-12
55675.353414,1.761E-10,1.847E-12
55678.292488,1.542E-10,2.146E-12
55681.102211,1.679E-10,1.645E-12
55684.257118,1.509E-10,1.555E-12
55688.415822,1.317E-10,1.808E-12
55690.309248,1.362E-10,1.894E-12
55692.334988,1.256E-10,1.327E-12
55694.489711,1.208E-10,1.514E-12
55696.450266,1.348E-10,1.15E-12
55699.3886,1.258E-10,1.418E-12
55701.413414,1.271E-10,1.473E-12
55703.56897,1.311E-10,1.483E-12
55706.44184,1.332E-10,1.469E-12
55708.334433,1.436E-10,1.884E-12
55710.31434,1.311E-10,1.343E-12
55713.233137,1.243E-10,1.497E-12
55715.331377,1.139E-10,1.359E-12
55717.623229,1.377E-10,1.606E-12
55720.416285,1.376E-10,1.615E-12
55722.309988,1.071E-10,1.405E-12
55724.399525,9.53E-11,1.409E-12
55727.083322,9.778E-11,1.354E-12
55729.503044,9.439E-11,1.465E-12
55731.97434,8.882E-11,1.28E-12
55734.393044,1.128E-10,1.547E-12
55737.009525,1.055E-10,1.613E-12
55739.221285,9.554E-11,1.439E-12
55741.208229,1.331E-10,1.887E-12
55743.40397,1.294E-10,1.526E-12
55745.228692,1.235E-10,1.249E-12
55748.297951,1.06E-10,1.507E-12
55750.190544,1.062E-10,1.639E-12
55752.945914,9.767E-11,1.301E-12
55755.284618,9.192E-11,1.258E-12
55758.037118,8.381E-11,1.306E-12
55760.180081,9.317E-11,1.566E-12
55762.663692,1.044E-10,1.345E-12
55764.162118,1.028E-10,1.746E-12
55765.861192,1.023E-10,1.211E-12
55768.797581,1.105E-10,1.487E-12
55771.489803,1.128E-10,1.388E-12
55774.086933,1.198E-10,1.504E-12
55776.725822,1.202E-10,1.532E-12
55779.013137,1.225E-10,2.113E-12
55780.908322,9.485E-11,2.696E-12
55783.299525,9.651E-11,1.456E-12
55785.144063,9.328E-11,1.066E-12
55787.211933,9.155E-11,1.342E-12
55790.214618,1.009E-10,1.397E-12
55792.17147,1.071E-10,1.538E-12
55794.06397,1.13E-10,1.664E-12
55797.264525,1.022E-10,1.35E-12
55799.289803,1.083E-10,1.109E-12
55802.424525,1.243E-10,2.921E-12
55864.825451,7.389E-11,1.065E-12
55866.643877,7.148E-11,1.509E-12
55869.969711,7.795E-11,1.16E-12
55871.738692,7.528E-11,1.452E-12
55876.75684,7.169E-11,1.238E-12
55878.788044,6.75E-11,1.129E-12
55881.472951,6.965E-11,1.317E-12
55883.616748,8.164E-11,1.365E-12
55885.948877,8.59E-11,1.132E-12
55888.039525,8.476E-11,1.576E-12
55890.598785,8.924E-11,1.31E-12
55892.924988,8.152E-11,1.142E-12
55895.013322,8.026E-11,1.306E-12
55899.834525,8.767E-11,1.092E-12
55902.120637,1.018E-10,2.196E-12
55904.398785,1.073E-10,1.477E-12
55906.941192,9.077E-11,1.335E-12
55908.962118,9.998E-11,1.41E-12
55911.902951,9.689E-11,1.486E-12
55913.796377,8.457E-11,1.223E-12
55915.748785,9.593E-11,1.26E-12
55918.738507,1.152E-10,1.502E-12
55920.75934,1.145E-10,1.551E-12
55923.057488,1.052E-10,1.297E-12
55926.560359,1.028E-10,1.559E-12
