Time,Flux,+-
52375.190081,2.424E-11,9.705E-13
52379.564896,2.496E-11,1.261E-12
52388.012674,2.649E-11,1.106E-12
52392.303137,2.598E-11,9.43E-13
52396.465544,2.907E-11,8.469E-13
52400.813044,2.674E-11,9.624E-13
52405.103414,2.756E-11,9.247E-13
52409.459988,2.704E-11,1.843E-12
52413.414988,2.684E-11,4.674E-12
52417.838414,2.929E-11,8.752E-13
52422.138229,2.023E-11,6.649E-13
52426.472674,2.162E-11,9.436E-13
52430.690451,2.942E-11,1.105E-12
52434.854896,2.728E-11,1.08E-12
52439.192118,2.599E-11,7.811E-13
52443.305451,2.779E-11,1.507E-12
52447.638414,2.678E-11,9.134E-13
52452.007396,3.267E-11,8.677E-13
52456.15897,2.626E-11,1.02E-12
52460.512488,2.395E-11,7.201E-13
52464.790081,2.333E-11,6.847E-13
52469.092396,2.007E-11,2.296E-12
52473.300266,1.944E-11,8.705E-13
52477.657025,1.681E-11,7.636E-13
52481.750266,1.572E-11,8.369E-13
52486.158877,1.817E-11,7.519E-13
52490.368044,2.183E-11,8.321E-13
52494.667581,2.388E-11,8.411E-13
52498.945174,1.943E-11,8.831E-13
52503.185914,1.762E-11,1.425E-12
52507.467766,1.601E-11,8.446E-13
52515.964155,1.304E-11,9.056E-13
52520.1836,1.026E-11,6.686E-13
52524.54184,1.314E-11,7.692E-13
52528.807303,1.536E-11,1.491E-12
52533.127488,1.529E-11,8.945E-13
52537.452118,1.943E-11,9.568E-13
52541.614803,1.534E-11,9.47E-13
52545.904803,1.585E-11,1.17E-12
52550.225174,1.873E-11,8.351E-13
52554.467303,2.198E-11,1.059E-12
52558.617396,2.039E-11,8.79E-13
52562.96434,2.543E-11,1.327E-12
52571.399618,2.377E-11,1.026E-12
52575.799896,2.601E-11,1.634E-12
52579.964155,2.075E-11,8.556E-13
52584.300266,2.478E-11,8.618E-13
52588.509433,2.602E-11,8.893E-13
52592.747581,2.392E-11,8.904E-13
52596.965359,2.281E-11,1.976E-12
52601.223137,2.321E-11,8.19E-13
52605.636748,1.954E-11,1.587E-12
52609.797025,2.089E-11,1.239E-12
52618.347118,1.982E-11,8.088E-13
52622.763322,2.135E-11,2.468E-12
52631.05147,2.035E-11,8.393E-13
52639.800914,2.366E-11,8.78E-13
52644.014988,2.005E-11,7.511E-13
52648.290174,2.183E-11,9.289E-13
