Time,Flux,+-
53750.303588,1.731E-11,9.389E-13
53750.56544,1.877E-11,1.333E-12
53750.828495,1.517E-11,9.146E-13
53751.086273,1.66E-11,1.175E-12
53751.354699,1.835E-11,7.082E-13
53751.547199,2.151E-11,1.128E-12
53751.80794,1.983E-11,9.17E-13
53752.069421,1.722E-11,8.836E-13
53752.272384,1.446E-11,9.043E-13
53752.626181,2.053E-11,1.205E-12
53752.790069,2.271E-11,8.202E-13
53753.059792,2.317E-11,9.127E-13
53753.333125,2.393E-11,8.793E-13
53753.528218,2.159E-11,7.986E-13
53753.842199,2.093E-11,1.141E-12
53754.106829,1.637E-11,7.263E-13
53754.365995,1.522E-11,8.107E-13
53754.639977,2.002E-11,8.142E-13
53754.955162,2.058E-11,8.905E-13
53755.297014,2.241E-11,9.176E-13
53755.481551,5.353E-11,1.166E-12
53756.004977,2.778E-11,1.065E-12
53757.260729,3.014E-11,1.067E-12
53761.371562,2.22E-11,1.396E-12
53763.377951,2.35E-11,9.074E-13
53765.182951,1.672E-11,9.131E-13
53769.715359,2.45E-11,1.087E-12
53771.472859,2.409E-11,9.994E-13
53773.915266,2.334E-11,1.967E-12
53775.742303,2.702E-11,1.299E-12
53777.433322,1.84E-11,8.362E-13
53779.464155,2.2E-11,1.03E-12
53781.428322,1.939E-11,8.372E-13
53783.486192,2.479E-11,8.993E-13
53785.518414,1.966E-11,1.159E-12
53787.453692,2.08E-11,1.112E-12
53789.552396,1.647E-11,1.309E-12
53791.337951,1.454E-11,7.465E-13
53793.233137,1.318E-11,7.473E-13
53795.443229,1.215E-11,1.003E-12
53798.00684,1.81E-11,8.911E-13
53801.408044,1.494E-11,8.602E-13
53805.265359,2.138E-11,1.124E-12
53813.192488,1.818E-11,1.265E-12
53817.688692,2.562E-11,1.067E-12
53821.674155,2.638E-11,9.482E-13
53825.731562,2.647E-11,1.225E-12
53829.398877,1.894E-11,8.167E-13
53833.377488,3.034E-11,1.335E-12
53837.441285,2.677E-11,1.3E-12
53841.324988,2.687E-11,9.312E-13
53845.238137,1.256E-11,8.324E-13
53849.362396,1.64E-11,8.801E-13
53853.101933,1.901E-11,6.754E-13
53858.012118,3.673E-11,1.021E-12
53865.487674,2.09E-11,1.552E-12
53869.337303,2.022E-11,1.077E-12
53873.267766,2.851E-11,8.536E-13
53877.265174,2.482E-11,1.155E-12
53881.192211,2.66E-11,8.374E-13
53885.2536,2.725E-11,1.284E-12
53889.327211,1.922E-11,8.342E-13
53893.377581,2.681E-11,2.417E-12
53901.187303,2.867E-11,8.273E-13
53905.819803,1.871E-11,8.257E-13
53909.543785,1.699E-11,9.168E-13
53913.77897,2.756E-11,3.428E-12
53939.292951,1.953E-11,2.583E-12
53941.789433,2.176E-11,9.265E-13
53945.112396,2.832E-11,1.837E-12
53949.84184,3.232E-11,1.138E-12
53953.977766,2.822E-11,9.951E-13
53957.955822,2.866E-11,1.066E-12
53961.618414,3.24E-11,1.058E-12
53965.614711,4.314E-11,1.317E-12
53969.506377,3.392E-11,1.907E-12
53973.158137,4.095E-11,1.172E-12
53977.150822,3.089E-11,1.515E-12
53981.076562,2.771E-11,1.106E-12
53985.137674,2.363E-11,1.349E-12
53989.935174,2.792E-11,1.037E-12
53993.125174,2.339E-11,1.293E-12
53996.938692,2.279E-11,7.44E-13
54001.955174,2.623E-11,1.6E-12
54005.430914,2.691E-11,9.953E-13
54009.630174,2.707E-11,8.981E-13
54017.608044,2.82E-11,8.682E-13
54021.474803,1.833E-11,8.623E-13
54025.092581,1.764E-11,9.483E-13
54029.861655,2.305E-11,9.042E-13
54033.922303,2.955E-11,1.218E-12
54037.779618,2.827E-11,1.048E-12
54041.786007,2.631E-11,8.788E-13
54045.724155,2.422E-11,7.288E-13
54049.649433,1.847E-11,8.374E-13
54053.712396,2.534E-11,8.414E-13
54057.117025,2.376E-11,9.317E-13
54061.117766,2.668E-11,1.188E-12
54065.142118,2.447E-11,1.082E-12
54069.411748,2.192E-11,8.707E-13
54073.233507,1.719E-11,1.613E-12
54077.021285,3.058E-11,1.798E-12
54081.790081,1.8E-11,8.352E-13
54085.591933,2.574E-11,1.289E-12
54089.063507,1.949E-11,7.931E-13
54093.958785,2.282E-11,8.342E-13
54097.69397,1.689E-11,9.979E-13
54101.506285,2.257E-11,9.129E-13
54105.025729,3.018E-11,9.757E-13
54109.995359,2.904E-11,8.564E-13
54113.278229,2.51E-11,8.217E-13
54117.13397,1.366E-11,7.505E-13
54121.872581,2.297E-11,1.118E-12
54125.728229,2.894E-11,1.203E-12
54129.652211,2.643E-11,1.044E-12
54133.575914,2.478E-11,1.119E-12
54137.502025,2.318E-11,8.668E-13
54141.507118,2.894E-11,8.419E-13
54145.307025,2.264E-11,9.285E-13
54147.474525,2.057E-11,9.858E-13
54148.562303,2.372E-11,2.142E-12
54149.436655,2.157E-11,8.785E-13
54150.458044,3.202E-11,1.193E-12
54151.05897,2.919E-11,1.281E-12
54152.380174,2.423E-11,8.999E-13
54153.290822,2.841E-11,9.247E-13
54154.319433,2.526E-11,7.823E-13
54155.182766,3.255E-11,1.008E-12
54156.373692,2.3E-11,1.043E-12
54157.35397,1.837E-11,9.126E-13
54158.250544,2.363E-11,9.436E-13
54159.107025,1.733E-11,8.249E-13
54160.997118,1.473E-11,1.119E-12
54161.003877,1.267E-11,8.415E-13
54161.981933,1.772E-11,9.774E-13
54162.395266,2.083E-11,1.124E-12
54163.309618,2.371E-11,1.022E-12
54165.245544,2.517E-11,4.299E-12
54166.110822,2.473E-11,6.736E-13
54169.7986,2.432E-11,1.598E-12
54170.566562,1.962E-11,9.716E-13
54171.086748,2.251E-11,8.224E-13
54173.541748,2.389E-11,9.064E-13
54174.785822,2.177E-11,9.576E-13
54175.616562,2.191E-11,1.422E-12
54176.541933,2.2E-11,9.018E-13
54177.646748,2.49E-11,9.834E-13
54178.764618,2.879E-11,1.7E-12
54179.547488,2.811E-11,1.027E-12
54180.414433,2.758E-11,1.188E-12
54181.378322,2.394E-11,1.055E-12
54182.416192,2.285E-11,8.368E-13
54183.748785,2.526E-11,9.811E-13
54184.37897,2.559E-11,9.356E-13
54185.426007,2.411E-11,1.169E-12
54186.367766,1.877E-11,9.497E-13
54187.387488,1.994E-11,1.035E-12
54188.245637,2.011E-11,8.407E-13
54189.350637,2.034E-11,8.799E-13
54190.477951,1.846E-11,8.247E-13
54191.270081,1.67E-11,9.325E-13
54192.319896,1.606E-11,1.028E-12
54193.2986,1.77E-11,8.924E-13
54194.398044,1.717E-11,9.275E-13
54195.304711,1.362E-11,9.406E-13
54196.365544,1.418E-11,9.254E-13
54197.021933,1.771E-11,8.256E-13
54198.449988,1.82E-11,1.981E-12
54199.117674,1.677E-11,9.114E-13
54200.411748,1.387E-11,2.013E-12
54201.460174,1.238E-11,3.563E-12
54202.306377,1.52E-11,1.214E-12
54203.247859,1.501E-11,8.518E-13
54204.403692,1.376E-11,2.148E-12
54205.278785,1.484E-11,7.959E-13
54206.178507,1.47E-11,8.487E-13
54207.240451,1.239E-11,7.996E-13
54208.260729,1.14E-11,8.181E-13
54209.272488,7.471E-12,8.699E-13
54210.183322,9.643E-12,8.476E-13
54211.400914,1.021E-11,9.592E-13
54212.19397,1.111E-11,8.363E-13
54213.307859,1.028E-11,7.203E-13
54214.160174,9.49E-12,8.599E-13
54215.212025,1.181E-11,7.444E-13
54216.121285,1.098E-11,7.212E-13
54218.08147,9.363E-12,1.192E-12
54218.999896,1.032E-11,1.653E-12
54220.472859,1.117E-11,7.432E-13
54221.434618,1.3E-11,9.1E-13
54222.082025,1.148E-11,8.969E-13
54223.39684,1.476E-11,1.348E-12
54224.451933,1.58E-11,1.005E-12
54225.362674,9.811E-12,1.349E-12
54226.346192,1.451E-11,8.954E-13
54227.324433,1.201E-11,1.158E-12
54228.306192,1.59E-11,9.417E-13
54229.356007,1.329E-11,1.252E-12
54230.610822,1.681E-11,1.395E-12
54231.319062,1.644E-11,7.467E-13
54232.230637,1.952E-11,9.424E-13
54233.213692,2.008E-11,7.515E-13
54234.262488,1.607E-11,8.088E-13
54235.446377,2.017E-11,1.164E-12
54236.290914,2.236E-11,9.102E-13
54237.231562,2.043E-11,8.026E-13
54241.263692,1.53E-11,1.09E-12
54245.144525,1.247E-11,6.415E-13
54246.194988,2.304E-11,9.317E-13
54247.229525,2.475E-11,1.141E-12
54248.224803,2.255E-11,8.997E-13
54249.247211,2.315E-11,1.336E-12
54250.294988,2.292E-11,1.64E-12
54251.233229,2.655E-11,8.147E-13
54252.256933,2.453E-11,1.525E-12
54252.991655,2.169E-11,9.552E-13
54254.024525,2.109E-11,8.684E-13
54255.267674,1.833E-11,1.235E-12
54256.252951,1.783E-11,8.837E-13
54257.22897,2.801E-11,1.72E-12
54258.143137,2.644E-11,1.433E-12
54259.084155,2.445E-11,9.278E-13
54260.045822,1.384E-11,7.241E-13
54261.021285,1.467E-11,8.944E-13
54262.097488,2.013E-11,8.442E-13
54263.063877,1.618E-11,7.676E-13
54264.099988,1.285E-11,8.356E-13
54265.942025,1.196E-11,7.245E-13
54266.723044,1.298E-11,9.576E-13
54269.636377,1.275E-11,1.198E-12
54273.2836,1.566E-11,9.707E-13
54277.207859,1.773E-11,9.392E-13
54279.168137,2.579E-11,1.488E-12
54305.613322,2.153E-11,1.191E-12
54309.860544,2.671E-11,1.159E-12
54313.86647,2.365E-11,9.55E-13
54317.653044,1.876E-11,7.994E-13
54321.286377,1.508E-11,9.411E-13
54325.704063,1.504E-11,1.028E-12
54329.269155,2.048E-11,9.327E-13
54331.146933,1.919E-11,9.532E-13
54333.175914,1.404E-11,1.035E-12
54335.138322,2.138E-11,1.118E-12
54337.098877,2.229E-11,1.046E-12
54339.1286,1.609E-11,1.642E-12
54341.021748,1.611E-11,8.937E-13
54343.855174,2.109E-11,8.025E-13
54345.080359,1.644E-11,1.423E-12
54346.974618,1.981E-11,1.403E-12
54349.071285,1.973E-11,6.186E-12
54351.905544,1.728E-11,7.694E-13
54353.853877,2.217E-11,8.533E-13
54355.761563,1.743E-11,8.1E-13
54357.861285,2.512E-11,1.039E-12
54359.881655,2.021E-11,1.021E-12
54361.775174,2.366E-11,1.201E-12
54363.467951,2.378E-11,8.7E-13
54365.497118,1.729E-11,7.846E-13
54371.385081,2.412E-11,1.284E-12
54373.552396,2.125E-11,8.196E-13
54375.515081,2.187E-11,9.116E-13
54377.893137,2.577E-11,9.561E-13
54379.061933,2.479E-11,1.117E-12
54381.159618,1.809E-11,1.277E-12
54383.896748,2.159E-11,1.055E-12
54385.792396,1.936E-11,7.608E-13
54387.888692,2.923E-11,1.018E-12
54389.873692,2.021E-11,7.471E-13
54391.837581,2.131E-11,1.091E-12
54393.798785,2.495E-11,9.303E-13
54395.802581,1.559E-11,9.123E-13
54397.720637,1.881E-11,8.472E-13
54399.752488,2.357E-11,9.65E-13
54403.855359,1.901E-11,1.002E-12
54405.887766,1.802E-11,9.126E-13
54407.862025,1.772E-11,8.152E-13
54409.54434,1.67E-11,7.112E-13
54411.660081,1.756E-11,9.761E-13
54413.208229,1.284E-11,7.93E-13
54415.137674,1.404E-11,1.087E-12
54417.523414,1.911E-11,9.002E-13
54419.421192,2.255E-11,1.357E-12
54421.465822,2.066E-11,8.959E-13
54423.890637,2.514E-11,2.771E-12
54425.924711,2.307E-11,9.548E-13
54427.247766,3.193E-11,1.499E-12
54429.792396,1.424E-11,8.153E-13
54431.752859,1.573E-11,7.798E-13
54433.784988,8.955E-12,8.769E-13
54435.228877,6.191E-12,4.917E-12
54437.898229,1.255E-11,1.073E-12
54439.858322,1.338E-11,1.193E-12
54441.354248,1.263E-11,8.171E-13
54443.8486,1.489E-11,1.567E-12
54445.632118,2.561E-11,8.521E-13
54447.771655,2.25E-11,1.25E-12
54449.800451,1.253E-11,3.124E-12
54451.694433,1.464E-11,9.015E-13
54453.394618,1.944E-11,9.092E-13
54455.684803,2.346E-11,1.563E-12
54457.673137,1.506E-11,8.168E-13
54459.479063,1.673E-11,1.016E-12
54461.654618,2.791E-11,1.01E-12
54463.146285,1.79E-11,7.136E-13
54465.523229,1.341E-11,9.079E-13
54467.344988,1.77E-11,7.827E-13
54469.879711,1.383E-11,1.599E-12
54471.395729,1.845E-11,8.718E-13
54473.423322,1.575E-11,9.21E-13
54475.25934,2E-11,9.586E-13
54477.289063,2.623E-11,7.698E-13
54479.25147,2.494E-11,8.027E-13
54481.678322,2.365E-11,1.383E-12
54483.708322,1.956E-11,1.101E-12
54485.602303,1.718E-11,8.173E-13
54487.563692,2.219E-11,9.298E-13
54489.524063,1.5E-11,1.132E-12
54491.553877,1.949E-11,1.063E-12
54493.404896,1.064E-11,7.339E-13
54495.613044,1.433E-11,1.048E-12
54497.259248,1.188E-11,6.111E-13
54499.602118,1.442E-11,1.019E-12
54501.630451,1.458E-11,1.881E-12
54505.306655,9.654E-12,6.956E-13
54507.601563,9.39E-12,1.035E-12
54509.47684,6.985E-12,1.295E-12
54511.967951,6.154E-12,6.534E-13
54513.289618,7.596E-12,8.011E-13
54515.252396,9.487E-12,8.289E-13
54517.194155,8.646E-12,8.166E-13
54519.104063,1.331E-11,8.174E-13
54521.273692,1.398E-11,8.417E-13
54523.839988,1.116E-11,1.261E-12
54525.057951,7.848E-12,8.524E-13
54527.761377,1.145E-11,1.189E-12
54529.722396,1.026E-11,1.654E-12
54531.146655,8.066E-12,8.009E-13
54533.644711,4.655E-12,8.577E-13
54535.605729,4.343E-12,7.503E-13
54537.566377,4.664E-12,5.927E-13
54539.526748,4.723E-12,1.89E-12
54541.488507,6.913E-12,1.37E-12
54543.449711,5.381E-12,9.923E-13
54545.546192,4.584E-12,9.553E-13
54547.372488,9.224E-12,8.678E-13
54549.078322,4.112E-12,5.896E-13
54551.361933,8.603E-12,8.247E-13
54553.258322,6.206E-12,8.846E-13
54555.952396,4.041E-12,6.098E-13
54557.260822,6.803E-12,6.639E-13
54559.415822,8.441E-12,8.282E-13
54561.107859,1.149E-11,8.516E-13
54563.331285,1.119E-11,6.871E-13
54565.300914,1.138E-11,7.981E-13
54567.462118,8.505E-12,8.04E-13
54569.879988,5.328E-12,8.521E-13
54571.250729,6.112E-12,7.888E-13
54573.701933,7.57E-12,6.456E-13
54575.59397,9.021E-12,7.306E-13
54577.41147,5.485E-12,6.722E-13
54579.583414,8.704E-12,6.651E-13
54581.544803,8.335E-12,7.248E-13
54583.172581,7.14E-12,6.099E-13
54585.397581,6.355E-12,6.472E-13
54587.494896,8.669E-12,7.701E-13
54589.388137,1.069E-11,6.756E-13
54591.349155,1.561E-11,8.495E-13
54593.376655,1.251E-11,1.059E-12
54597.367581,1.004E-11,8.917E-13
54599.222118,1.109E-11,7.46E-13
54601.112859,1.058E-11,7.578E-13
54603.451748,8.704E-12,1.449E-12
54605.348044,8.654E-12,9.097E-13
54607.24684,9.204E-12,8.452E-13
54609.46684,1.027E-11,9.888E-13
54611.260081,1.331E-11,8.431E-13
54613.917118,1.255E-11,1.031E-12
54615.874711,1.22E-11,8.879E-13
54617.678414,1.146E-11,9.75E-13
54621.070822,9.749E-12,7.631E-13
54625.763877,1.246E-11,1.138E-12
54629.305729,2.289E-11,9.924E-13
54633.367118,1.39E-11,7.433E-13
54637.219711,6.402E-12,5.993E-13
54641.277396,8.273E-12,8.919E-13
54671.664618,9.328E-12,1.016E-12
54675.384155,1.47E-11,7.313E-13
54679.235544,1.122E-11,9.72E-13
54683.739618,8.933E-12,1.034E-12
54687.215451,7.3E-12,9.67E-13
54691.204248,1.252E-11,8.705E-13
54695.057674,1.005E-11,6.583E-13
54697.15397,1.167E-11,9.972E-13
54699.045822,1.213E-11,8.625E-13
54701.210822,1.094E-11,1.34E-12
54703.052118,5.973E-12,5.037E-13
54705.802396,7.09E-12,6.849E-13
54707.628137,8.122E-12,9.711E-13
54709.72434,6.359E-12,7.996E-13
54711.684248,1.044E-11,6.858E-13
54713.854433,1.777E-11,8.826E-13
54715.885081,1.199E-11,9.823E-13
54717.497396,1.003E-11,9.445E-13
54719.735266,1.219E-11,8.337E-13
54721.588877,1.582E-11,1.785E-12
54723.380729,1.311E-11,1.258E-12
54725.680914,2E-11,8.099E-13
54727.20184,1.3E-11,6.592E-13
54729.229988,1.4E-11,8.126E-13
54731.190822,6.602E-12,7.616E-13
54733.150914,6.861E-12,7.939E-13
54735.11147,8.87E-12,7.582E-13
54737.480174,1.199E-11,6.503E-13
54739.048137,1.036E-11,8.353E-13
54741.061007,1.166E-11,1.041E-12
54743.82934,7.746E-12,7.541E-13
54745.719711,8.86E-12,6.442E-13
54747.7911,1.085E-11,7.971E-13
54749.900637,1.319E-11,1.009E-12
54751.806563,1.088E-11,7.624E-13
54753.873507,1.187E-11,1.062E-12
54755.968877,1.272E-11,1.099E-12
54757.951562,1.172E-11,8.266E-13
54759.719618,1.39E-11,9.079E-13
54761.815637,1.484E-11,9.939E-13
54763.710822,7.678E-12,7.355E-13
54765.600822,7.795E-12,8.433E-13
54767.183229,7.91E-12,1.069E-12
54769.213044,8.04E-12,7.384E-13
54771.400174,5.244E-12,1.267E-12
54773.429896,8.371E-12,1.498E-12
54775.300451,8.662E-12,9.653E-13
54777.137581,7.142E-12,7.242E-13
54779.221192,1.122E-11,1.076E-12
54781.0611,1.118E-11,7.944E-13
54783.143137,7.404E-12,1.044E-12
54785.879618,3.834E-12,6.096E-13
54787.839803,5.533E-12,4.781E-13
54789.8686,4.665E-12,5.34E-13
54791.759618,7.396E-12,6.361E-13
54793.924248,8.805E-12,9.309E-13
54795.682859,7.562E-12,8.01E-13
54797.777303,6.569E-12,8.192E-13
54799.80647,5.742E-12,8.211E-13
54801.833229,8.116E-12,9.788E-13
54803.620637,9.506E-12,7.2E-13
54805.651655,1.373E-11,9.344E-13
54807.612859,8.695E-12,7.14E-13
54809.694062,8.955E-12,8.387E-13
54811.640544,1.524E-11,9.125E-13
54813.602303,1.569E-11,8.088E-13
54815.630266,1.473E-11,1.039E-12
54817.139618,1.84E-11,7.426E-13
54819.303692,1.37E-11,7.686E-13
54821.061007,1.507E-11,1.066E-12
54823.088692,1.55E-11,9.611E-13
54825.221377,2.033E-11,1.192E-12
54827.477859,2.012E-11,1.048E-12
54829.377766,2.112E-11,1.106E-12
54831.341562,3.095E-11,1.629E-12
54833.702303,2.365E-11,7.775E-13
54835.731562,2.024E-11,7.678E-13
54837.827303,2.328E-11,1.019E-12
54839.585081,2.554E-11,8.848E-13
54841.681192,1.917E-11,6.824E-13
54843.574988,2.434E-11,1.162E-12
54845.601377,2.348E-11,9.049E-13
54847.563322,2.322E-11,8.807E-13
54849.616285,1.606E-11,7.269E-13
54851.358414,1.263E-11,6.407E-13
54853.715081,2.029E-11,9.064E-13
54855.607025,1.938E-11,8.962E-13
54857.634896,1.157E-11,7.138E-13
54859.423507,1.342E-11,7.305E-13
54861.426748,1.034E-11,9.868E-13
54863.482488,1.14E-11,9.01E-13
54865.234896,6.775E-12,7.305E-13
54867.059803,8.501E-12,7.783E-13
54869.225266,7.504E-12,9.374E-13
54871.376285,9.122E-12,6.557E-13
54873.216192,1.601E-11,9.723E-13
54875.106655,2.421E-11,1.083E-12
54877.067025,2.401E-11,9.758E-13
54879.097211,1.91E-11,8.542E-13
54881.729988,1.854E-11,8.431E-13
54883.417025,2.15E-11,1.214E-12
54885.580544,2.376E-11,8.713E-13
54887.745451,2.181E-11,1.045E-12
54889.7061,2.285E-11,8.359E-13
54891.666748,1.813E-11,1.016E-12
54893.573877,1.695E-11,6.474E-13
54895.655081,1.642E-11,9.726E-13
54897.479063,1.624E-11,1.027E-12
54899.643414,1.814E-11,1.332E-12
54901.159803,1.707E-11,9.666E-13
54903.390544,1.91E-11,9.546E-13
54905.420081,2.118E-11,1.07E-12
54907.312488,1.53E-11,8.915E-13
54909.409248,1.51E-11,1.082E-12
54911.555914,1.63E-11,7.681E-13
54913.260359,1.719E-11,8.044E-13
54917.112488,1.568E-11,8.796E-13
54919.348414,2.025E-11,8.84E-13
54921.282674,2.413E-11,1.009E-12
54923.203044,1.244E-11,8.6E-13
54925.59934,2.52E-11,4.727E-12
54927.509525,1.815E-11,8E-13
54929.141007,1.578E-11,1E-12
54931.042303,1.967E-11,9.498E-13
54933.395544,1.689E-11,1.138E-12
54935.360174,1.386E-11,9.953E-13
54937.457396,1.061E-11,8.756E-13
54939.485822,1.998E-11,1.007E-12
54941.514155,2.449E-11,9.081E-13
54943.4736,2.388E-11,9.469E-13
54945.366192,2.721E-11,9.555E-13
54947.327951,2.506E-11,8.569E-13
54949.289711,2.352E-11,7.308E-13
54951.45147,2.064E-11,9.477E-13
54953.343044,2.475E-11,1.12E-12
54955.304248,2.288E-11,8.888E-13
54957.271377,2.305E-11,1.095E-12
54959.359155,1.702E-11,1.842E-12
54961.320822,2.139E-11,8.352E-13
54963.282488,2.047E-11,7.43E-13
54965.206285,1.531E-11,9.897E-13
54967.204803,1.728E-11,8.661E-13
54969.11147,1.697E-11,9.78E-13
54971.157211,1.361E-11,7.475E-13
54973.95897,1.386E-11,7.949E-13
54975.774063,1.524E-11,1.219E-12
54977.810081,1.522E-11,9.081E-13
54979.247025,1.44E-11,1.347E-12
54981.42184,1.438E-11,7.487E-13
54983.518229,1.409E-11,8.104E-13
54985.9311,1.309E-11,7.669E-13
54987.232859,1.689E-11,1.36E-12
54989.262025,2.446E-11,8.492E-13
54991.35934,1.63E-11,8.414E-13
54993.052674,2.573E-11,1.053E-12
54995.414988,2.078E-11,1.152E-12
54997.172303,1.658E-11,7.628E-13
54999.13434,2.349E-11,8.523E-13
55001.162118,2.192E-11,9.698E-13
55003.1486,2.319E-11,8.634E-13
55005.283229,2.551E-11,1.547E-12
55007.071285,2.73E-11,1.123E-12
55009.283322,2.639E-11,9.066E-13
55035.322859,2.378E-11,1.006E-12
55037.350359,2.366E-11,1.46E-12
55039.002025,2.045E-11,1.227E-12
55041.474803,2.042E-11,1.098E-12
55043.095174,1.736E-11,9.014E-13
55045.258507,2.387E-11,1.255E-12
55047.082859,2.523E-11,8.414E-13
55049.111285,2.785E-11,9.071E-13
55051.086377,3.168E-11,9.178E-13
55053.031933,2.854E-11,1.15E-12
55055.073137,2.825E-11,1.057E-12
55057.165174,3.265E-11,9.962E-13
55058.942859,2.934E-11,8.767E-13
55061.07434,2.826E-11,1.074E-12
55063.980544,3E-11,9.866E-13
55065.664525,2.973E-11,1.128E-12
55067.693137,2.841E-11,8.241E-13
55069.722859,2.126E-11,1.034E-12
55071.808785,2.963E-11,1.109E-12
55073.573044,2.643E-11,1.128E-12
55077.700544,1.103E-11,8.555E-13
55079.721285,1.441E-11,9.035E-13
55081.516563,2.794E-11,1.152E-12
55083.066377,2.857E-11,9.167E-13
55087.12434,2.087E-11,7.996E-13
55089.085174,2.724E-11,9.22E-13
55091.045266,1.593E-11,7.627E-13
55093.072766,2.49E-11,1.036E-12
55107.8436,2.676E-11,9.242E-13
55109.763507,2.732E-11,9.983E-13
55111.897396,2.309E-11,9.33E-13
55113.819988,3.224E-11,9.573E-13
55115.782025,1.844E-11,8.891E-13
55117.846563,2.29E-11,9.147E-13
55119.702118,2.391E-11,8.784E-13
55121.66147,2.37E-11,9.945E-13
55123.482025,2.214E-11,8.732E-13
55127.302396,2.052E-11,9.725E-13
55133.111748,1.998E-11,8.451E-13
55135.842859,2.302E-11,1.033E-12
55137.04397,2.077E-11,1.061E-12
55139.059896,2.869E-11,1.008E-12
55141.998877,2.834E-11,1.04E-12
55143.757303,2.431E-11,9.942E-13
55145.782674,2.492E-11,9.262E-13
55147.74434,2.097E-11,7.72E-13
55151.934525,2.485E-11,1.143E-12
55153.758785,1.304E-11,2.083E-12
55155.785637,1.322E-11,1.007E-12
55157.882859,1.221E-11,9.321E-13
55159.669988,8.95E-12,7.33E-13
55161.6711,1.233E-11,8.232E-13
55163.589155,9.809E-12,7.326E-13
55165.410359,7.647E-12,6.49E-13
55167.507951,8.645E-12,6.368E-13
55171.154711,9.257E-12,8.775E-13
55173.114525,6.137E-12,6.228E-13
55175.557488,9.503E-12,8.375E-13
55177.168322,1.063E-11,8.735E-13
55179.268785,1.063E-11,9.259E-13
55181.4561,1.117E-11,8.824E-13
55183.929248,1.5E-11,7.77E-13
55185.888877,1.428E-11,7.926E-13
55187.915914,1.874E-11,7.118E-13
55189.808507,1.392E-11,8.329E-13
55191.836007,1.307E-11,8.476E-13
55193.862766,1.268E-11,6.632E-13
55195.113877,1.212E-11,1.013E-12
55197.918044,1.652E-11,9.31E-13
55199.810359,2E-11,9.731E-13
55201.328044,1.947E-11,9.176E-13
55203.797025,1.589E-11,9.955E-13
55205.758414,1.609E-11,9.12E-13
55207.6486,1.855E-11,9.465E-13
55209.6111,1.973E-11,8.53E-13
55211.591748,2.782E-11,1.038E-12
55213.477488,3.611E-11,1.119E-12
55215.23147,2.159E-11,9.055E-13
55217.48147,2.176E-11,8.078E-13
55219.097303,2.245E-11,8.831E-13
55221.471192,3.039E-11,1.046E-12
55223.495729,2.615E-11,9.432E-13
55225.389988,1.628E-11,7.2E-13
55227.209896,1.196E-11,9.297E-13
55229.227303,1.456E-11,1.067E-12
55231.871192,2.708E-11,7.428E-13
55233.054433,1.625E-11,1.135E-12
55235.735729,2.276E-11,8.664E-13
55237.816377,2.207E-11,1.222E-12
55239.532859,2.267E-11,1.04E-12
55241.532118,1.872E-11,7.475E-13
55243.442766,2.995E-11,9.65E-13
55249.319618,2.49E-11,8.219E-13
55251.419155,2.507E-11,9.027E-13
55253.452211,1.975E-11,7.747E-13
55254.301007,2.23E-11,1.029E-12
55257.172674,2.349E-11,1.025E-12
55259.459525,2.164E-11,9.347E-13
55261.403229,3.061E-11,1.083E-12
55263.56184,1.956E-11,2.563E-12
55265.211748,1.684E-11,9E-13
55267.310637,1.445E-11,8.573E-13
55269.130637,1.954E-11,8.785E-13
55271.226007,2.279E-11,8.422E-13
55273.258229,3.037E-11,1.112E-12
55275.9186,1.609E-11,9.839E-13
55277.175544,2.294E-11,9.137E-13
55279.053322,1.759E-11,1.975E-12
55281.15184,2.189E-11,1.162E-12
55283.51647,1.471E-11,8.027E-13
55285.5486,2.248E-11,9.185E-13
55286.936562,2.534E-11,9.363E-13
55289.535451,2.443E-11,8.289E-13
55291.698044,2.445E-11,9.105E-13
55293.657581,1.987E-11,1.071E-12
55295.3461,2.303E-11,9.393E-13
55297.372211,1.989E-11,8.128E-13
55299.348785,2.314E-11,9.047E-13
55301.359433,2.444E-11,8.465E-13
55303.198507,2.286E-11,9.391E-13
55307.319896,2.879E-11,1.112E-12
55310.002859,2.941E-11,9.997E-13
55311.255081,2.737E-11,1.064E-12
55313.341377,2.508E-11,1.017E-12
55315.299618,2.349E-11,9.793E-13
55317.8286,1.871E-11,9.697E-13
55319.092488,2.139E-11,9.513E-13
55321.120914,2.004E-11,8.302E-13
55323.909248,1.269E-11,7.926E-13
55325.949896,1.872E-11,9.934E-13
55327.907211,2.358E-11,6.848E-13
55329.662766,2.633E-11,1.508E-12
55331.859988,2.238E-11,9.153E-13
55333.478137,1.832E-11,8.236E-13
55335.505914,2.481E-11,9.114E-13
55337.909896,2.031E-11,2.44E-12
55339.492211,1.994E-11,8.903E-13
55341.451285,2.242E-11,7.076E-13
55343.477396,2.022E-11,9.27E-13
55345.504803,1.623E-11,9.109E-13
55347.395544,2.029E-11,9.765E-13
55349.421748,2.772E-11,9.785E-13
55351.585266,3.164E-11,3.516E-12
55353.098692,2.708E-11,7.476E-13
55355.368877,1.734E-11,8.769E-13
55357.394248,2.163E-11,1.162E-12
55360.092488,1.93E-11,8.785E-13
55361.179988,1.362E-11,8.182E-13
55363.029988,1.927E-11,9.048E-13
55365.7536,2.656E-11,9.385E-13
55367.153785,1.398E-11,7.608E-13
55369.151007,2.153E-11,9.814E-13
